leads_id,stage_id,funnel_id,stage_date,stage_time
3,102,27,2020-12-03,17:25:06
7,102,28,2020-12-04,09:00:05
12,102,32,2020-12-04,10:46:10
6,102,34,2020-12-04,11:11:06
5,102,35,2020-12-04,12:17:43
10,102,37,2020-12-04,13:41:03
8,102,42,2020-12-04,16:09:00
13,102,48,2020-12-07,09:32:13
19,102,56,2020-12-07,11:41:33
15,102,57,2020-12-07,12:22:57
16,102,59,2020-12-07,12:27:11
31,102,64,2020-12-07,16:00:43
9,102,68,2020-12-07,17:06:59
17,102,70,2020-12-08,09:30:58
21,102,71,2020-12-08,09:49:06
30,102,79,2020-12-08,12:51:57
11,102,84,2020-12-08,17:15:57
18,102,87,2020-12-09,09:00:32
23,102,88,2020-12-09,09:34:26
24,102,90,2020-12-09,10:31:28
28,102,94,2020-12-09,12:42:32
22,102,99,2020-12-09,13:40:44
20,102,100,2020-12-09,16:02:22
39,102,116,2020-12-11,09:19:23
38,102,126,2020-12-11,12:12:38
26,102,133,2020-12-11,14:29:49
36,102,136,2020-12-11,15:11:12
45,102,137,2020-12-11,15:33:47
35,102,139,2020-12-11,16:16:51
32,102,142,2020-12-11,17:10:16
27,102,145,2020-12-11,17:52:44
29,102,146,2020-12-11,17:56:07
49,102,150,2020-12-14,09:35:43
51,102,155,2020-12-14,10:21:34
50,102,156,2020-12-14,10:23:20
46,102,158,2020-12-14,10:39:57
60,102,163,2020-12-14,14:23:30
37,102,165,2020-12-14,15:38:43
53,102,171,2020-12-14,16:48:51
48,102,173,2020-12-14,17:02:43
42,102,175,2020-12-14,17:20:48
52,102,180,2020-12-15,10:29:07
64,102,184,2020-12-15,14:55:09
54,102,186,2020-12-15,16:10:11
66,102,187,2020-12-15,16:23:49
56,102,194,2020-12-15,17:11:13
59,102,201,2020-12-16,12:03:21
65,102,207,2020-12-16,16:15:16
62,102,210,2020-12-16,17:15:57
67,102,216,2020-12-17,10:50:26
63,102,238,2020-12-18,10:50:02
69,102,250,2020-12-18,15:47:18
68,102,252,2020-12-18,16:23:15
76,102,255,2020-12-21,09:23:18
71,102,258,2020-12-21,10:21:49
74,102,270,2020-12-21,12:34:52
73,102,276,2020-12-21,16:42:13
72,102,284,2020-12-22,10:37:46
75,102,305,2020-12-23,11:54:10
79,102,334,2020-12-25,10:11:51
82,102,335,2020-12-25,10:27:20
77,102,336,2020-12-25,10:32:09
83,102,341,2020-12-25,12:09:53
80,102,346,2020-12-25,16:06:06
81,102,347,2020-12-25,16:08:31
85,102,355,2020-12-28,10:48:19
90,102,356,2020-12-28,11:25:02
87,102,361,2020-12-28,14:25:02
84,102,365,2020-12-28,16:15:22
86,102,375,2020-12-29,10:23:01
93,102,382,2020-12-29,12:16:52
91,102,407,2020-12-30,15:08:55
96,102,413,2020-12-31,09:08:16
92,102,422,2020-12-31,13:34:56
102,102,453,2021-01-01,15:34:51
97,102,455,2021-01-01,16:08:26
99,102,463,2021-01-04,09:14:22
103,102,464,2021-01-04,09:18:48
118,102,467,2021-01-04,09:37:06
101,102,469,2021-01-04,10:12:04
111,102,475,2021-01-04,12:15:13
117,102,477,2021-01-04,12:56:41
98,102,483,2021-01-04,14:00:36
113,102,487,2021-01-04,14:40:19
106,102,494,2021-01-04,15:31:02
112,102,497,2021-01-04,16:18:05
110,102,501,2021-01-04,17:22:54
100,102,503,2021-01-04,17:27:34
131,102,508,2021-01-05,10:30:47
128,102,513,2021-01-05,10:57:42
108,102,520,2021-01-05,12:38:35
121,102,521,2021-01-05,12:48:20
120,102,567,2021-01-07,10:51:21
139,102,590,2021-01-08,09:50:39
130,102,592,2021-01-08,09:58:27
134,102,593,2021-01-08,10:03:29
122,102,596,2021-01-08,10:38:32
135,102,598,2021-01-08,10:49:32
132,102,599,2021-01-08,11:27:18
126,102,601,2021-01-08,11:46:48
123,102,606,2021-01-08,13:21:13
152,102,612,2021-01-08,16:06:55
129,102,613,2021-01-08,16:21:46
146,102,617,2021-01-08,16:58:06
143,102,620,2021-01-08,17:30:37
140,102,621,2021-01-08,17:34:01
160,102,632,2021-01-11,10:07:01
157,102,634,2021-01-11,10:17:09
153,102,639,2021-01-11,10:55:39
133,102,640,2021-01-11,10:59:31
173,102,643,2021-01-11,12:41:08
158,102,644,2021-01-11,13:28:34
147,102,648,2021-01-11,15:29:03
165,102,650,2021-01-11,15:49:29
166,102,654,2021-01-11,16:10:12
161,102,657,2021-01-11,16:36:17
144,102,658,2021-01-11,16:41:09
138,102,661,2021-01-11,17:31:41
151,102,662,2021-01-11,17:48:33
169,102,666,2021-01-12,09:55:08
155,102,671,2021-01-12,12:06:05
164,102,673,2021-01-12,13:22:28
177,102,675,2021-01-12,13:40:38
163,102,676,2021-01-12,13:58:31
170,102,680,2021-01-12,17:22:16
176,102,684,2021-01-12,17:59:57
159,102,687,2021-01-13,09:33:32
171,102,695,2021-01-13,12:14:26
182,102,730,2021-01-15,09:21:53
179,102,732,2021-01-15,09:58:13
175,102,745,2021-01-15,15:25:36
180,102,754,2021-01-15,17:41:21
186,102,757,2021-01-18,09:30:58
185,102,759,2021-01-18,10:29:02
184,102,761,2021-01-18,11:17:48
190,102,765,2021-01-18,13:00:26
183,102,769,2021-01-18,14:54:43
181,102,771,2021-01-18,14:59:34
188,102,786,2021-01-19,12:11:28
187,102,811,2021-01-20,13:44:37
193,102,838,2021-01-22,11:28:43
191,102,842,2021-01-22,16:29:26
200,102,849,2021-01-25,09:18:59
196,102,860,2021-01-25,15:24:19
201,102,893,2021-01-28,12:03:20
202,102,899,2021-01-28,16:41:45
203,102,907,2021-01-29,10:39:08
197,102,911,2021-01-29,11:49:32
212,102,912,2021-01-29,12:20:33
199,102,922,2021-01-29,15:34:05
209,102,926,2021-01-29,16:58:47
206,102,929,2021-01-29,17:31:13
205,102,930,2021-01-29,17:48:35
211,102,932,2021-02-01,09:42:51
207,102,937,2021-02-01,10:29:06
204,102,939,2021-02-01,11:24:25
210,102,946,2021-02-01,14:38:03
218,102,951,2021-02-01,16:23:25
223,102,984,2021-02-03,14:55:23
216,102,991,2021-02-03,17:57:27
222,102,1009,2021-02-05,09:22:23
229,102,1010,2021-02-05,10:06:59
227,102,1012,2021-02-05,10:39:46
233,102,1014,2021-02-05,10:45:50
226,102,1022,2021-02-05,12:51:56
228,102,1023,2021-02-05,12:53:28
236,102,1024,2021-02-05,13:27:38
220,102,1025,2021-02-05,13:34:18
232,102,1026,2021-02-05,13:36:46
240,102,1028,2021-02-05,13:53:53
231,102,1029,2021-02-05,14:00:06
237,102,1030,2021-02-05,14:53:54
225,102,1032,2021-02-05,16:07:27
243,102,1038,2021-02-08,09:03:30
242,102,1043,2021-02-08,09:54:27
230,102,1045,2021-02-08,10:54:12
254,102,1047,2021-02-08,10:55:28
250,102,1049,2021-02-08,11:07:02
248,102,1051,2021-02-08,11:48:39
255,102,1064,2021-02-08,16:29:37
238,102,1065,2021-02-08,16:35:25
252,102,1067,2021-02-08,17:12:54
251,102,1071,2021-02-08,17:51:32
245,102,1074,2021-02-09,09:06:14
249,102,1083,2021-02-09,13:20:50
258,102,1087,2021-02-09,15:17:15
247,102,1091,2021-02-09,17:21:21
259,102,1098,2021-02-10,13:24:24
257,102,1099,2021-02-10,13:38:15
261,102,1126,2021-02-11,17:02:39
256,102,1140,2021-02-12,13:25:13
265,102,1147,2021-02-12,16:47:01
266,102,1151,2021-02-12,17:48:13
262,102,1157,2021-02-15,10:08:59
264,102,1159,2021-02-15,10:28:46
269,102,1162,2021-02-15,11:40:51
270,102,1173,2021-02-15,17:58:18
267,102,1194,2021-02-17,12:14:14
272,102,1205,2021-02-18,09:50:25
276,102,1244,2021-02-22,14:27:23
277,102,1250,2021-02-23,09:22:54
273,102,1260,2021-02-23,15:08:39
275,102,1262,2021-02-23,16:47:38
280,102,1269,2021-02-24,09:34:55
281,102,1273,2021-02-24,15:52:04
282,102,1292,2021-02-26,09:19:37
279,102,1294,2021-02-26,09:41:31
283,102,1302,2021-02-26,11:41:03
286,102,1303,2021-02-26,11:51:23
290,102,1307,2021-02-26,13:56:42
291,102,1310,2021-02-26,16:05:43
285,102,1313,2021-02-26,16:16:26
289,102,1323,2021-03-01,11:41:29
292,102,1335,2021-03-01,16:18:00
288,102,1336,2021-03-01,16:20:15
306,102,1338,2021-03-01,16:45:20
299,102,1350,2021-03-02,13:18:40
297,102,1353,2021-03-02,14:00:30
296,102,1355,2021-03-02,14:42:18
308,102,1356,2021-03-02,15:10:21
294,102,1359,2021-03-02,15:56:00
295,102,1362,2021-03-02,16:35:29
287,102,1365,2021-03-02,17:21:36
302,102,1376,2021-03-03,16:06:40
301,102,1382,2021-03-03,17:11:50
312,102,1397,2021-03-05,09:06:54
298,102,1403,2021-03-05,09:53:41
307,102,1404,2021-03-05,09:58:08
315,102,1406,2021-03-05,10:21:17
305,102,1407,2021-03-05,10:23:50
317,102,1413,2021-03-05,11:38:51
314,102,1418,2021-03-05,13:28:20
324,102,1419,2021-03-05,14:03:45
304,102,1422,2021-03-05,16:35:42
311,102,1430,2021-03-08,09:16:45
330,102,1431,2021-03-08,09:19:45
329,102,1432,2021-03-08,09:31:01
325,102,1433,2021-03-08,09:35:29
318,102,1443,2021-03-08,11:17:48
313,102,1445,2021-03-08,11:55:53
347,102,1452,2021-03-08,13:22:20
309,102,1455,2021-03-08,14:43:09
328,102,1458,2021-03-08,15:15:21
338,102,1463,2021-03-08,16:27:59
310,102,1464,2021-03-08,16:40:59
323,102,1467,2021-03-08,17:11:52
339,102,1470,2021-03-08,17:25:26
326,102,1471,2021-03-08,17:33:16
316,102,1475,2021-03-08,17:55:42
337,102,1476,2021-03-08,17:59:34
319,102,1487,2021-03-09,12:33:19
335,102,1488,2021-03-09,12:45:22
334,102,1490,2021-03-09,13:18:49
340,102,1492,2021-03-09,13:59:07
346,102,1495,2021-03-09,15:16:23
345,102,1496,2021-03-09,15:48:47
320,102,1499,2021-03-09,16:52:54
342,102,1502,2021-03-09,17:13:08
344,102,1505,2021-03-09,17:30:54
336,102,1521,2021-03-10,11:06:04
333,102,1522,2021-03-10,11:23:38
350,102,1555,2021-03-11,17:45:14
357,102,1557,2021-03-12,09:17:15
353,102,1559,2021-03-12,10:26:31
348,102,1560,2021-03-12,10:35:06
362,102,1561,2021-03-12,11:12:04
363,102,1562,2021-03-12,11:42:07
355,102,1568,2021-03-12,12:47:04
359,102,1573,2021-03-12,14:45:27
358,102,1574,2021-03-12,14:56:00
360,102,1577,2021-03-12,16:00:07
351,102,1580,2021-03-12,16:23:41
369,102,1592,2021-03-15,09:10:19
361,102,1593,2021-03-15,09:31:46
372,102,1595,2021-03-15,09:41:20
377,102,1596,2021-03-15,10:13:25
375,102,1599,2021-03-15,10:58:18
354,102,1601,2021-03-15,11:12:54
368,102,1617,2021-03-15,16:54:16
376,102,1622,2021-03-15,17:53:51
370,102,1634,2021-03-16,13:51:00
374,102,1642,2021-03-16,16:45:12
373,102,1644,2021-03-16,17:40:43
388,102,1712,2021-03-22,10:47:10
378,102,1713,2021-03-22,10:52:24
382,102,1723,2021-03-22,16:32:22
386,102,1731,2021-03-23,10:11:57
387,102,1738,2021-03-23,13:08:21
380,102,1742,2021-03-23,15:13:43
379,102,1744,2021-03-23,16:15:58
390,102,1751,2021-03-24,09:16:02
383,102,1766,2021-03-24,17:51:02
389,102,1794,2021-03-26,10:37:44
392,102,1804,2021-03-26,15:59:30
395,102,1813,2021-03-26,17:53:51
398,102,1816,2021-03-29,09:25:51
407,102,1819,2021-03-29,10:36:38
396,102,1822,2021-03-29,10:58:37
400,102,1825,2021-03-29,14:19:02
412,102,1836,2021-03-29,17:31:41
401,102,1843,2021-03-30,09:44:28
399,102,1857,2021-03-30,16:55:35
403,102,1859,2021-03-30,17:49:37
410,102,1866,2021-03-31,13:06:23
413,102,1868,2021-03-31,14:29:45
409,102,1899,2021-04-02,09:35:05
426,102,1900,2021-04-02,09:42:50
414,102,1902,2021-04-02,09:59:29
417,102,1905,2021-04-02,10:12:26
408,102,1912,2021-04-02,12:47:05
415,102,1913,2021-04-02,12:50:17
424,102,1916,2021-04-02,13:26:32
420,102,1928,2021-04-02,17:19:53
443,102,1933,2021-04-05,09:24:43
431,102,1935,2021-04-05,09:49:36
429,102,1937,2021-04-05,10:16:31
432,102,1938,2021-04-05,10:22:49
440,102,1939,2021-04-05,10:24:08
430,102,1940,2021-04-05,10:34:16
437,102,1947,2021-04-05,11:31:34
416,102,1960,2021-04-05,16:26:39
436,102,1961,2021-04-05,16:51:59
435,102,1968,2021-04-06,09:28:10
425,102,1969,2021-04-06,09:37:53
451,102,1981,2021-04-06,12:27:37
438,102,1988,2021-04-06,15:11:22
421,102,1989,2021-04-06,15:22:21
428,102,1990,2021-04-06,15:51:45
423,102,1991,2021-04-06,16:29:58
433,102,1993,2021-04-06,17:18:49
439,102,1999,2021-04-07,09:35:15
444,102,2036,2021-04-08,16:07:59
459,102,2041,2021-04-08,17:37:07
447,102,2045,2021-04-09,09:08:37
448,102,2051,2021-04-09,10:19:19
445,102,2057,2021-04-09,12:32:33
450,102,2058,2021-04-09,12:55:40
455,102,2062,2021-04-09,14:54:33
454,102,2066,2021-04-09,15:39:23
463,102,2068,2021-04-09,15:43:27
446,102,2069,2021-04-09,15:51:24
452,102,2077,2021-04-09,17:11:03
460,102,2086,2021-04-12,09:57:41
453,102,2091,2021-04-12,10:58:26
477,102,2093,2021-04-12,11:34:23
473,102,2094,2021-04-12,11:38:40
472,102,2096,2021-04-12,12:09:57
458,102,2097,2021-04-12,12:27:23
465,102,2099,2021-04-12,12:46:58
457,102,2104,2021-04-12,14:32:49
466,102,2108,2021-04-12,16:10:38
470,102,2109,2021-04-12,16:17:39
475,102,2111,2021-04-12,16:31:58
471,102,2124,2021-04-13,12:43:52
474,102,2127,2021-04-13,14:41:27
478,102,2141,2021-04-13,17:51:48
482,102,2143,2021-04-14,09:33:16
481,102,2145,2021-04-14,10:23:03
486,102,2147,2021-04-14,12:17:03
469,102,2156,2021-04-14,15:57:04
484,102,2188,2021-04-16,10:33:14
488,102,2196,2021-04-16,13:45:07
491,102,2202,2021-04-16,16:50:05
492,102,2207,2021-04-19,09:43:21
489,102,2214,2021-04-19,10:39:59
490,102,2216,2021-04-19,11:21:53
494,102,2245,2021-04-20,17:53:48
497,102,2266,2021-04-22,11:41:18
495,102,2267,2021-04-22,11:49:29
498,102,2286,2021-04-23,13:10:22
496,102,2294,2021-04-26,09:41:04
500,102,2297,2021-04-26,10:26:45
503,102,2300,2021-04-26,12:05:56
504,102,2302,2021-04-26,13:25:31
501,102,2309,2021-04-26,16:57:28
505,102,2326,2021-04-27,16:18:49
511,102,2372,2021-04-30,10:08:54
513,102,2373,2021-04-30,10:12:43
517,102,2374,2021-04-30,10:20:49
509,102,2386,2021-04-30,13:46:57
508,102,2393,2021-04-30,17:03:02
516,102,2397,2021-04-30,17:54:50
510,102,2399,2021-05-03,09:14:00
531,102,2400,2021-05-03,09:33:49
521,102,2402,2021-05-03,10:30:00
546,102,2403,2021-05-03,10:57:01
520,102,2406,2021-05-03,12:46:52
515,102,2409,2021-05-03,14:14:30
530,102,2416,2021-05-03,15:21:35
541,102,2420,2021-05-03,16:28:47
519,102,2421,2021-05-03,16:40:28
534,102,2423,2021-05-03,16:53:08
512,102,2426,2021-05-03,17:11:28
532,102,2429,2021-05-03,17:20:03
523,102,2431,2021-05-03,17:31:56
526,102,2436,2021-05-04,09:41:19
529,102,2438,2021-05-04,09:53:57
544,102,2445,2021-05-04,11:36:07
524,102,2456,2021-05-04,16:09:27
514,102,2460,2021-05-04,16:34:57
543,102,2471,2021-05-05,09:49:40
539,102,2472,2021-05-05,09:50:08
527,102,2473,2021-05-05,10:08:32
525,102,2476,2021-05-05,11:34:16
533,102,2481,2021-05-05,16:01:22
522,102,2484,2021-05-05,17:34:27
571,102,2510,2021-05-07,09:38:54
537,102,2512,2021-05-07,10:03:07
542,102,2515,2021-05-07,10:27:43
540,102,2516,2021-05-07,10:33:24
568,102,2517,2021-05-07,10:34:12
570,102,2527,2021-05-07,12:36:13
556,102,2531,2021-05-07,13:30:59
555,102,2533,2021-05-07,13:37:36
551,102,2539,2021-05-07,14:24:20
553,102,2540,2021-05-07,14:25:57
538,102,2543,2021-05-07,15:28:01
569,102,2545,2021-05-07,16:02:41
536,102,2547,2021-05-07,16:57:41
550,102,2548,2021-05-07,17:09:19
564,102,2550,2021-05-07,17:20:27
552,102,2551,2021-05-07,17:35:05
545,102,2553,2021-05-07,17:50:52
588,102,2563,2021-05-10,10:29:34
572,102,2564,2021-05-10,10:31:40
566,102,2566,2021-05-10,10:53:21
567,102,2577,2021-05-10,12:53:52
561,102,2582,2021-05-10,14:00:44
580,102,2584,2021-05-10,14:13:46
575,102,2586,2021-05-10,14:39:34
563,102,2589,2021-05-10,15:33:33
562,102,2590,2021-05-10,15:48:53
583,102,2596,2021-05-10,16:59:30
559,102,2603,2021-05-10,17:33:51
587,102,2613,2021-05-11,10:58:31
576,102,2624,2021-05-11,15:02:23
581,102,2632,2021-05-11,17:30:26
577,102,2639,2021-05-12,10:10:40
584,102,2642,2021-05-12,12:30:05
585,102,2665,2021-05-13,15:23:00
590,102,2676,2021-05-14,11:06:20
596,102,2679,2021-05-14,12:10:11
594,102,2689,2021-05-14,15:15:30
592,102,2697,2021-05-14,16:54:52
593,102,2699,2021-05-17,10:24:11
600,102,2703,2021-05-17,12:56:20
602,102,2706,2021-05-17,14:04:45
595,102,2711,2021-05-17,14:55:01
599,102,2743,2021-05-18,17:23:59
604,102,2783,2021-05-21,10:37:38
603,102,2792,2021-05-21,17:11:20
609,102,2810,2021-05-24,14:52:31
610,102,2815,2021-05-25,10:37:06
608,102,2817,2021-05-25,12:23:25
611,102,2818,2021-05-25,13:12:37
605,102,2825,2021-05-26,10:15:29
606,102,2830,2021-05-26,13:16:44
616,102,2848,2021-05-28,09:30:17
617,102,2858,2021-05-28,13:44:36
615,102,2866,2021-05-28,17:19:55
622,102,2870,2021-05-31,09:08:10
620,102,2881,2021-05-31,11:00:47
618,102,2882,2021-05-31,11:11:56
621,102,2887,2021-05-31,15:16:34
631,102,2895,2021-05-31,17:34:40
625,102,2905,2021-06-01,12:45:28
633,102,2912,2021-06-01,16:11:22
626,102,2915,2021-06-01,16:49:20
632,102,2929,2021-06-02,16:44:45
640,102,2937,2021-06-03,12:37:58
655,102,2945,2021-06-04,09:15:05
654,102,2948,2021-06-04,09:19:47
641,102,2949,2021-06-04,09:43:31
639,102,2950,2021-06-04,09:51:37
636,102,2955,2021-06-04,10:28:07
644,102,2961,2021-06-04,12:13:49
637,102,2968,2021-06-04,13:38:54
634,102,2969,2021-06-04,13:44:38
630,102,2970,2021-06-04,14:06:40
628,102,2973,2021-06-04,14:55:56
653,102,2978,2021-06-04,15:48:55
646,102,2983,2021-06-04,17:24:36
629,102,2985,2021-06-04,17:57:29
661,102,2987,2021-06-07,09:24:38
645,102,2988,2021-06-07,09:43:38
658,102,2990,2021-06-07,10:08:37
642,102,2991,2021-06-07,10:21:49
652,102,2994,2021-06-07,10:33:57
659,102,2997,2021-06-07,10:42:59
651,102,2998,2021-06-07,10:44:53
662,102,3007,2021-06-07,13:31:04
664,102,3010,2021-06-07,14:45:19
678,102,3018,2021-06-07,16:10:46
649,102,3025,2021-06-07,16:58:52
635,102,3026,2021-06-07,17:00:10
668,102,3032,2021-06-08,09:11:57
663,102,3038,2021-06-08,11:05:55
680,102,3043,2021-06-08,12:28:49
666,102,3056,2021-06-08,16:17:47
648,102,3063,2021-06-08,17:58:39
656,102,3064,2021-06-09,10:17:20
660,102,3066,2021-06-09,11:13:57
675,102,3072,2021-06-09,13:54:46
665,102,3074,2021-06-09,14:15:47
671,102,3075,2021-06-09,14:26:26
676,102,3081,2021-06-09,16:46:52
674,102,3094,2021-06-10,16:57:01
682,102,3098,2021-06-11,09:09:53
679,102,3099,2021-06-11,09:17:58
670,102,3111,2021-06-11,12:03:59
684,102,3114,2021-06-11,14:35:57
692,102,3116,2021-06-11,15:03:17
677,102,3120,2021-06-11,16:16:00
669,102,3122,2021-06-11,16:41:50
687,102,3123,2021-06-11,17:04:56
688,102,3125,2021-06-11,17:16:33
683,102,3126,2021-06-11,17:42:03
691,102,3135,2021-06-14,10:32:10
699,102,3143,2021-06-14,11:42:25
704,102,3149,2021-06-14,13:23:38
693,102,3151,2021-06-14,13:29:51
685,102,3153,2021-06-14,13:57:14
703,102,3160,2021-06-14,16:27:45
690,102,3162,2021-06-14,16:59:08
698,102,3164,2021-06-14,17:07:04
700,102,3177,2021-06-15,12:01:44
701,102,3220,2021-06-17,17:42:19
706,102,3222,2021-06-18,09:20:24
708,102,3246,2021-06-21,09:39:43
710,102,3258,2021-06-21,16:53:28
712,102,3265,2021-06-22,09:10:11
713,102,3269,2021-06-22,10:16:42
711,102,3274,2021-06-22,13:23:10
715,102,3291,2021-06-23,13:49:16
720,102,3319,2021-06-25,09:48:14
717,102,3326,2021-06-25,13:18:44
724,102,3327,2021-06-25,13:36:20
723,102,3336,2021-06-25,17:11:32
714,102,3340,2021-06-25,17:53:35
729,102,3343,2021-06-28,09:23:43
719,102,3347,2021-06-28,09:51:47
731,102,3351,2021-06-28,10:04:55
736,102,3357,2021-06-28,12:33:34
728,102,3359,2021-06-28,14:12:43
741,102,3375,2021-06-29,10:07:55
739,102,3384,2021-06-29,12:54:12
725,102,3391,2021-06-29,15:44:32
732,102,3393,2021-06-29,16:35:51
744,102,3394,2021-06-29,16:51:57
735,102,3396,2021-06-29,17:31:09
734,102,3398,2021-06-29,17:52:31
743,102,3405,2021-06-30,13:11:53
730,102,3408,2021-06-30,15:27:17
733,102,3425,2021-07-01,14:45:06
747,102,3435,2021-07-02,09:15:36
752,102,3446,2021-07-02,11:35:54
751,102,3452,2021-07-02,12:24:36
738,102,3455,2021-07-02,12:52:21
758,102,3460,2021-07-02,14:01:09
754,102,3467,2021-07-02,16:28:04
759,102,3470,2021-07-02,16:47:34
760,102,3474,2021-07-02,17:16:46
749,102,3476,2021-07-02,17:35:52
750,102,3477,2021-07-02,17:40:35
742,102,3479,2021-07-02,17:47:38
740,102,3480,2021-07-02,17:49:01
748,102,3484,2021-07-05,09:38:06
776,102,3485,2021-07-05,09:39:43
762,102,3487,2021-07-05,09:55:11
771,102,3488,2021-07-05,10:14:39
745,102,3489,2021-07-05,10:16:37
777,102,3491,2021-07-05,10:22:53
753,102,3496,2021-07-05,11:00:34
757,102,3502,2021-07-05,12:28:55
767,102,3509,2021-07-05,14:20:02
774,102,3515,2021-07-05,15:44:40
775,102,3517,2021-07-05,16:14:32
756,102,3520,2021-07-05,16:25:19
755,102,3523,2021-07-05,17:15:17
765,102,3526,2021-07-05,17:42:53
769,102,3533,2021-07-06,09:58:17
772,102,3539,2021-07-06,10:33:12
768,102,3548,2021-07-06,13:39:59
782,102,3564,2021-07-07,09:19:38
763,102,3566,2021-07-07,10:01:08
779,102,3569,2021-07-07,10:38:39
790,102,3575,2021-07-07,12:18:27
764,102,3581,2021-07-07,13:44:35
770,102,3588,2021-07-07,16:27:22
780,102,3609,2021-07-09,09:21:13
789,102,3612,2021-07-09,09:42:07
786,102,3614,2021-07-09,10:14:12
784,102,3616,2021-07-09,10:50:12
785,102,3619,2021-07-09,11:37:13
801,102,3621,2021-07-09,12:39:16
795,102,3625,2021-07-09,13:37:56
797,102,3628,2021-07-09,13:59:22
805,102,3633,2021-07-09,16:06:39
792,102,3639,2021-07-09,16:58:47
796,102,3643,2021-07-09,17:29:47
781,102,3644,2021-07-09,17:43:36
821,102,3648,2021-07-12,09:15:36
800,102,3651,2021-07-12,09:41:39
798,102,3659,2021-07-12,11:01:13
806,102,3660,2021-07-12,11:10:56
802,102,3663,2021-07-12,12:03:28
793,102,3665,2021-07-12,12:24:32
808,102,3667,2021-07-12,12:46:23
807,102,3670,2021-07-12,13:23:59
809,102,3678,2021-07-12,15:38:05
799,102,3682,2021-07-12,16:36:32
794,102,3686,2021-07-12,17:04:38
811,102,3694,2021-07-13,10:34:27
812,102,3695,2021-07-13,10:43:58
810,102,3697,2021-07-13,10:54:07
817,102,3702,2021-07-13,12:05:34
803,102,3704,2021-07-13,12:36:41
813,102,3709,2021-07-13,13:31:49
818,102,3719,2021-07-13,17:30:10
820,102,3727,2021-07-14,09:47:49
815,102,3729,2021-07-14,10:52:40
826,102,3788,2021-07-16,11:48:10
827,102,3789,2021-07-16,11:48:39
824,102,3790,2021-07-16,12:00:53
831,102,3791,2021-07-16,12:08:31
822,102,3797,2021-07-16,14:27:24
833,102,3810,2021-07-19,09:36:09
832,102,3821,2021-07-19,14:18:54
835,102,3823,2021-07-19,16:10:26
825,102,3830,2021-07-19,17:59:37
830,102,3845,2021-07-20,15:25:34
828,102,3847,2021-07-20,16:03:07
834,102,3848,2021-07-20,16:03:44
838,102,3890,2021-07-23,10:46:46
837,102,3902,2021-07-23,16:06:59
842,102,3911,2021-07-26,09:01:20
841,102,3920,2021-07-26,12:06:37
844,102,3937,2021-07-27,10:00:41
839,102,3941,2021-07-27,14:24:21
843,102,3947,2021-07-27,16:15:48
847,102,3961,2021-07-28,12:27:25
848,102,3964,2021-07-28,13:50:34
850,102,3973,2021-07-29,09:32:17
852,102,3985,2021-07-30,09:04:04
846,102,3988,2021-07-30,10:05:41
854,102,4000,2021-07-30,14:09:08
860,102,4014,2021-08-02,09:44:57
861,102,4016,2021-08-02,10:05:45
865,102,4027,2021-08-02,13:22:20
859,102,4029,2021-08-02,14:50:23
855,102,4031,2021-08-02,15:05:02
857,102,4037,2021-08-02,16:28:48
863,102,4042,2021-08-03,09:07:28
869,102,4048,2021-08-03,10:18:12
866,102,4055,2021-08-03,13:05:23
864,102,4064,2021-08-03,16:25:46
880,102,4086,2021-08-05,09:34:43
878,102,4099,2021-08-06,09:57:30
874,102,4100,2021-08-06,10:21:30
886,102,4101,2021-08-06,10:22:20
890,102,4103,2021-08-06,10:40:38
884,102,4104,2021-08-06,11:05:06
885,102,4111,2021-08-06,13:43:03
875,102,4112,2021-08-06,13:47:45
891,102,4113,2021-08-06,14:07:45
872,102,4114,2021-08-06,14:11:04
883,102,4118,2021-08-06,15:53:04
867,102,4121,2021-08-06,16:14:40
879,102,4124,2021-08-06,16:48:55
898,102,4128,2021-08-09,09:21:44
907,102,4131,2021-08-09,09:32:04
897,102,4132,2021-08-09,09:41:21
873,102,4136,2021-08-09,10:04:25
899,102,4140,2021-08-09,10:33:05
877,102,4145,2021-08-09,12:17:14
881,102,4146,2021-08-09,12:49:18
882,102,4147,2021-08-09,13:10:54
902,102,4156,2021-08-09,15:58:01
896,102,4157,2021-08-09,16:31:35
901,102,4158,2021-08-09,16:37:30
888,102,4159,2021-08-09,16:49:30
887,102,4160,2021-08-09,16:50:09
905,102,4172,2021-08-10,10:26:47
900,102,4179,2021-08-10,14:02:53
893,102,4181,2021-08-10,15:14:57
903,102,4185,2021-08-10,15:53:31
892,102,4192,2021-08-11,10:12:40
914,102,4213,2021-08-12,14:06:33
912,102,4214,2021-08-12,14:52:53
913,102,4223,2021-08-13,09:12:05
910,102,4229,2021-08-13,12:48:06
916,102,4241,2021-08-13,16:00:41
906,102,4246,2021-08-13,16:33:57
911,102,4269,2021-08-16,16:32:43
918,102,4270,2021-08-16,16:52:52
927,102,4278,2021-08-17,09:49:03
919,102,4283,2021-08-17,10:54:43
924,102,4288,2021-08-17,12:39:58
920,102,4292,2021-08-17,14:02:30
923,102,4293,2021-08-17,14:15:03
922,102,4321,2021-08-19,17:24:23
925,102,4324,2021-08-20,09:55:39
926,102,4331,2021-08-20,12:34:15
930,102,4343,2021-08-20,17:54:56
929,102,4346,2021-08-23,09:56:40
932,102,4347,2021-08-23,10:05:08
