581,2021-12-01,152,2021-06-07,2022-06-07,323
592,2021-12-01,153,2021-06-08,2022-06-08,323
599,2021-12-01,154,2021-06-16,2022-06-16,323
610,2021-12-01,155,2021-06-21,2022-06-21,323
611,2021-12-01,157,2021-06-22,2022-06-22,323
617,2021-12-01,156,2021-06-22,2022-06-22,323
630,2021-12-01,170,2021-07-01,2022-07-01,323
631,2021-12-01,167,2021-07-01,2022-07-01,323
633,2021-12-01,158,2021-06-23,2022-06-23,323
639,2021-12-01,162,2021-06-29,2022-06-29,323
641,2021-12-01,160,2021-06-28,2022-06-28,323
646,2021-12-01,175,2021-07-05,2022-07-05,323
651,2021-12-01,174,2021-07-02,2022-07-02,323
652,2021-12-01,164,2021-06-30,2022-06-30,323
653,2021-12-01,168,2021-07-01,2022-07-01,323
654,2021-12-01,169,2021-07-01,2022-07-01,323
656,2021-12-01,180,2021-07-09,2022-07-09,323
660,2021-12-01,163,2021-06-29,2022-06-29,323
661,2021-12-01,165,2021-06-30,2022-06-30,323
662,2021-12-01,176,2021-07-05,2022-07-05,323
665,2021-12-01,161,2021-06-28,2022-06-28,323
668,2021-12-01,159,2021-06-28,2022-06-28,323
676,2021-12-01,173,2021-07-02,2022-07-02,323
678,2021-12-01,171,2021-07-02,2022-07-02,323
684,2021-12-01,166,2021-07-01,2022-07-01,323
685,2021-12-01,182,2021-07-14,2022-07-14,323
691,2021-12-01,177,2021-07-06,2022-07-06,323
693,2021-12-01,172,2021-07-02,2022-07-02,323
698,2021-12-01,179,2021-07-07,2022-07-07,323
700,2021-12-01,178,2021-07-07,2022-07-07,323
701,2021-12-01,181,2021-07-13,2022-07-13,323
714,2021-12-01,186,2021-07-23,2022-07-23,323
715,2021-12-01,183,2021-07-21,2022-07-21,323
725,2021-12-01,192,2021-07-29,2022-07-29,323
736,2021-12-01,185,2021-07-22,2022-07-22,323
741,2021-12-01,184,2021-07-22,2022-07-22,323
743,2021-12-01,191,2021-07-27,2022-07-27,323
747,2021-12-01,201,2021-07-30,2022-07-30,323
748,2021-12-01,196,2021-07-29,2022-07-29,323
749,2021-12-01,199,2021-07-30,2022-07-30,323
751,2021-12-01,187,2021-07-26,2022-07-26,323
754,2021-12-01,190,2021-07-27,2022-07-27,323
760,2021-12-01,195,2021-07-29,2022-07-29,323
762,2021-12-01,188,2021-07-26,2022-07-26,323
767,2021-12-01,194,2021-07-29,2022-07-29,323
771,2021-12-01,193,2021-07-29,2022-07-29,323
774,2021-12-01,189,2021-07-27,2022-07-27,323
777,2021-12-01,202,2021-08-02,2022-08-02,323
780,2021-12-01,208,2021-08-04,2022-08-04,323
793,2021-12-01,197,2021-07-30,2022-07-30,323
794,2021-12-01,206,2021-08-03,2022-08-03,323
797,2021-12-01,200,2021-07-30,2022-07-30,323
800,2021-12-01,198,2021-07-30,2022-07-30,323
803,2021-12-01,203,2021-08-02,2022-08-02,323
805,2021-12-01,204,2021-08-02,2022-08-02,323
810,2021-12-01,210,2021-08-06,2022-08-06,323
811,2021-12-01,207,2021-08-03,2022-08-03,323
817,2021-12-01,209,2021-08-04,2022-08-04,323
822,2021-12-01,212,2021-08-06,2022-08-06,323
824,2021-12-01,213,2021-08-12,2022-08-12,323
826,2021-12-01,205,2021-08-02,2022-08-02,323
828,2021-12-01,214,2021-08-13,2022-08-13,323
833,2021-12-01,211,2021-08-06,2022-08-06,323
837,2021-12-01,222,2021-08-23,2022-08-23,323
838,2021-12-01,219,2021-08-20,2022-08-20,323
839,2021-12-01,215,2021-08-17,2022-08-17,323
842,2021-12-01,216,2021-08-19,2022-08-19,323
847,2021-12-01,221,2021-08-23,2022-08-23,323
848,2021-12-01,220,2021-08-23,2022-08-23,323
850,2021-12-01,217,2021-08-20,2022-08-20,323
852,2021-12-01,223,2021-08-23,2022-08-23,323
854,2021-12-01,224,2021-08-25,2022-08-25,323
859,2021-12-01,229,2021-09-01,2022-09-01,323
860,2021-12-01,218,2021-08-20,2022-08-20,323
869,2021-12-01,232,2021-09-02,2022-09-02,323
874,2021-12-01,233,2021-09-02,2022-09-02,323
875,2021-12-01,234,2021-09-02,2022-09-02,323
880,2021-12-01,225,2021-08-27,2022-08-27,323
882,2021-12-01,227,2021-08-31,2022-08-31,323
884,2021-12-01,230,2021-09-02,2022-09-02,323
886,2021-12-01,226,2021-08-30,2022-08-30,323
893,2021-12-01,236,2021-09-03,2022-09-03,323
899,2021-12-01,231,2021-09-02,2022-09-02,323
907,2021-12-01,228,2021-08-31,2022-08-31,323
912,2021-12-01,235,2021-09-03,2022-09-03,323
914,2021-12-01,239,2021-09-09,2022-09-09,323
916,2021-12-01,237,2021-09-07,2022-09-07,323
925,2021-12-01,241,2021-09-15,2022-09-15,323
926,2021-12-01,242,2021-09-16,2022-09-16,323
927,2021-12-01,238,2021-09-08,2022-09-08,323
930,2021-12-01,240,2021-09-09,2022-09-09,323
933,2021-12-01,244,2021-09-22,2022-09-22,323
941,2021-12-01,245,2021-09-23,2022-09-23,323
943,2021-12-01,246,2021-09-23,2022-09-23,323
947,2021-12-01,255,2021-10-01,2022-10-01,323
955,2021-12-01,249,2021-09-27,2022-09-27,323
957,2021-12-01,257,2021-10-01,2022-10-01,323
959,2021-12-01,243,2021-09-20,2022-09-20,323
965,2021-12-01,253,2021-09-30,2022-09-30,323
966,2021-12-01,264,2021-10-04,2022-10-04,323
972,2021-12-01,254,2021-09-30,2022-09-30,323
973,2021-12-01,260,2021-10-01,2022-10-01,323
977,2021-12-01,250,2021-09-28,2022-09-28,323
979,2021-12-01,252,2021-09-29,2022-09-29,323
980,2021-12-01,268,2021-10-07,2022-10-07,323
982,2021-12-01,251,2021-09-29,2022-09-29,323
990,2021-12-01,259,2021-10-01,2022-10-01,323
991,2021-12-01,266,2021-10-05,2022-10-05,323
992,2021-12-01,261,2021-10-01,2022-10-01,323
1000,2021-12-01,247,2021-09-27,2022-09-27,323
1002,2021-12-01,256,2021-10-01,2022-10-01,323
1005,2021-12-01,248,2021-09-27,2022-09-27,323
1006,2021-12-01,267,2021-10-06,2022-10-06,323
1013,2021-12-01,265,2021-10-04,2022-10-04,323
1015,2021-12-01,258,2021-10-01,2022-10-01,323
1024,2021-12-01,263,2021-10-04,2022-10-04,323
1035,2021-12-01,269,2021-10-08,2022-10-08,323
1037,2021-12-01,270,2021-10-12,2022-10-12,323
1039,2021-12-01,271,2021-10-13,2022-10-13,323
1041,2021-12-01,262,2021-10-04,2022-10-04,323
1045,2021-12-01,273,2021-10-18,2022-10-18,323
1049,2021-12-01,272,2021-10-14,2022-10-14,323
1052,2021-12-01,277,2021-10-22,2022-10-22,323
1056,2021-12-01,275,2021-10-20,2022-10-20,323
1063,2021-12-01,279,2021-10-26,2022-10-26,323
1065,2021-12-01,274,2021-10-18,2022-10-18,323
1074,2021-12-01,291,2021-10-29,2022-10-29,323
1076,2021-12-01,285,2021-10-27,2022-10-27,323
1079,2021-12-01,284,2021-10-27,2022-10-27,323
1083,2021-12-01,278,2021-10-25,2022-10-25,323
1084,2021-12-01,292,2021-10-29,2022-10-29,323
1089,2021-12-01,288,2021-10-29,2022-10-29,323
1096,2021-12-01,282,2021-10-26,2022-10-26,323
1098,2021-12-01,286,2021-10-28,2022-10-28,323
1100,2021-12-01,280,2021-10-26,2022-10-26,323
1101,2021-12-01,281,2021-10-26,2022-10-26,323
1111,2021-12-01,305,2021-11-04,2022-11-04,323
1112,2021-12-01,300,2021-11-02,2022-11-02,323
1115,2021-12-01,283,2021-10-27,2022-10-27,323
1116,2021-12-01,294,2021-11-01,2022-11-01,323
1119,2021-12-01,276,2021-10-22,2022-10-22,323
1120,2021-12-01,293,2021-10-29,2022-10-29,323
1124,2021-12-01,298,2021-11-02,2022-11-02,323
1127,2021-12-01,287,2021-10-29,2022-10-29,323
1131,2021-12-01,307,2021-11-05,2022-11-05,323
1132,2021-12-01,301,2021-11-02,2022-11-02,323
1142,2021-12-01,289,2021-10-29,2022-10-29,323
1143,2021-12-01,295,2021-11-01,2022-11-01,323
1146,2021-12-01,290,2021-10-29,2022-10-29,323
1149,2021-12-01,303,2021-11-03,2022-11-03,323
1151,2021-12-01,297,2021-11-01,2022-11-01,323
1152,2021-12-01,302,2021-11-03,2022-11-03,323
1155,2021-12-01,296,2021-11-01,2022-11-01,323
1157,2021-12-01,308,2021-11-08,2022-11-08,323
1160,2021-12-01,310,2021-11-10,2022-11-10,323
1161,2021-12-01,304,2021-11-03,2022-11-03,323
1162,2021-12-01,306,2021-11-05,2022-11-05,323
1165,2021-12-01,299,2021-11-02,2022-11-02,323
1167,2021-12-01,309,2021-11-08,2022-11-08,323
1176,2021-12-01,312,2021-11-12,2022-11-12,323
1177,2021-12-01,311,2021-11-11,2022-11-11,323
1182,2021-12-01,313,2021-11-15,2022-11-15,323
1185,2021-12-01,316,2021-11-24,2022-11-24,323
1188,2021-12-01,314,2021-11-17,2022-11-17,323
1189,2021-12-01,321,2021-11-30,2022-11-30,323
1190,2021-12-01,318,2021-11-26,2022-11-26,323
1191,2021-12-01,317,2021-11-25,2022-11-25,323
1194,2021-12-01,319,2021-11-29,2022-11-29,323
1196,2021-12-01,315,2021-11-24,2022-11-24,323
1204,2021-12-01,320,2021-11-30,2022-11-30,323
1209,2021-12-01,323,2021-12-01,2022-12-01,323
1229,2021-12-01,322,2021-12-01,2022-12-01,323
2,2022-01-01,353,2022-01-01,2023-01-01,353
6,2022-01-01,12,2021-01-05,2022-01-05,353
8,2022-01-01,351,2022-01-01,2023-01-01,353
9,2022-01-01,8,2021-01-04,2022-01-04,353
10,2022-01-01,20,2021-01-07,2022-01-07,353
12,2022-01-01,9,2021-01-04,2022-01-04,353
15,2022-01-01,18,2021-01-07,2022-01-07,353
17,2022-01-01,17,2021-01-07,2022-01-07,353
18,2022-01-01,15,2021-01-05,2022-01-05,353
19,2022-01-01,10,2021-01-04,2022-01-04,353
21,2022-01-01,352,2022-01-01,2023-01-01,353
22,2022-01-01,22,2021-01-08,2022-01-08,353
24,2022-01-01,7,2021-01-04,2022-01-04,353
27,2022-01-01,19,2021-01-07,2022-01-07,353
28,2022-01-01,350,2022-01-01,2023-01-01,353
31,2022-01-01,11,2021-01-04,2022-01-04,353
36,2022-01-01,348,2022-01-01,2023-01-01,353
45,2022-01-01,14,2021-01-05,2022-01-05,353
46,2022-01-01,24,2021-01-11,2022-01-11,353
48,2022-01-01,13,2021-01-05,2022-01-05,353
53,2022-01-01,16,2021-01-06,2022-01-06,353
54,2022-01-01,349,2022-01-01,2023-01-01,353
63,2022-01-01,21,2021-01-07,2022-01-07,353
73,2022-01-01,23,2021-01-08,2022-01-08,353
74,2022-01-01,26,2021-01-15,2022-01-15,353
75,2022-01-01,25,2021-01-14,2022-01-14,353
79,2022-01-01,28,2021-01-21,2022-01-21,353
86,2022-01-01,29,2021-01-22,2022-01-22,353
92,2022-01-01,40,2021-02-03,2022-02-03,353
96,2022-01-01,30,2021-01-27,2022-01-27,353
98,2022-01-01,45,2021-02-04,2022-02-04,353
102,2022-01-01,31,2021-01-27,2022-01-27,353
110,2022-01-01,37,2021-02-02,2022-02-02,353
111,2022-01-01,33,2021-01-28,2022-01-28,353
123,2022-01-01,38,2021-02-03,2022-02-03,353
126,2022-01-01,43,2021-02-04,2022-02-04,353
128,2022-01-01,27,2021-01-20,2022-01-20,353
134,2022-01-01,35,2021-02-01,2022-02-01,353
139,2022-01-01,39,2021-02-03,2022-02-03,353
140,2022-01-01,36,2021-02-01,2022-02-01,353
144,2022-01-01,47,2021-02-05,2022-02-05,353
146,2022-01-01,41,2021-02-04,2022-02-04,353
159,2022-01-01,48,2021-02-05,2022-02-05,353
165,2022-01-01,44,2021-02-04,2022-02-04,353
166,2022-01-01,32,2021-01-28,2022-01-28,353
169,2022-01-01,42,2021-02-04,2022-02-04,353
170,2022-01-01,34,2021-02-01,2022-02-01,353
184,2022-01-01,49,2021-02-08,2022-02-08,353
185,2022-01-01,51,2021-02-10,2022-02-10,353
186,2022-01-01,50,2021-02-08,2022-02-08,353
188,2022-01-01,46,2021-02-05,2022-02-05,353
199,2022-01-01,55,2021-02-25,2022-02-25,353
201,2022-01-01,53,2021-02-23,2022-02-23,353
204,2022-01-01,61,2021-03-03,2022-03-03,353
205,2022-01-01,60,2021-03-02,2022-03-02,353
209,2022-01-01,54,2021-02-24,2022-02-24,353
212,2022-01-01,57,2021-02-26,2022-02-26,353
218,2022-01-01,52,2021-02-22,2022-02-22,353
228,2022-01-01,56,2021-02-25,2022-02-25,353
231,2022-01-01,59,2021-03-02,2022-03-02,353
243,2022-01-01,66,2021-03-08,2022-03-08,353
245,2022-01-01,62,2021-03-03,2022-03-03,353
247,2022-01-01,65,2021-03-05,2022-03-05,353
250,2022-01-01,58,2021-03-01,2022-03-01,353
251,2022-01-01,69,2021-03-12,2022-03-12,353
256,2022-01-01,70,2021-03-12,2022-03-12,353
259,2022-01-01,63,2021-03-04,2022-03-04,353
269,2022-01-01,64,2021-03-05,2022-03-05,353
270,2022-01-01,67,2021-03-08,2022-03-08,353
272,2022-01-01,68,2021-03-11,2022-03-11,353
273,2022-01-01,73,2021-03-24,2022-03-24,353
281,2022-01-01,71,2021-03-22,2022-03-22,353
286,2022-01-01,83,2021-04-02,2022-04-02,353
288,2022-01-01,76,2021-03-25,2022-03-25,353
289,2022-01-01,72,2021-03-23,2022-03-23,353
295,2022-01-01,74,2021-03-24,2022-03-24,353
297,2022-01-01,89,2021-04-05,2022-04-05,353
301,2022-01-01,77,2021-03-26,2022-03-26,353
308,2022-01-01,75,2021-03-24,2022-03-24,353
314,2022-01-01,78,2021-03-29,2022-03-29,353
318,2022-01-01,93,2021-04-06,2022-04-06,353
323,2022-01-01,79,2021-03-31,2022-03-31,353
329,2022-01-01,86,2021-04-02,2022-04-02,353
333,2022-01-01,90,2021-04-05,2022-04-05,353
337,2022-01-01,81,2021-04-01,2022-04-01,353
338,2022-01-01,84,2021-04-02,2022-04-02,353
339,2022-01-01,80,2021-04-01,2022-04-01,353
340,2022-01-01,94,2021-04-07,2022-04-07,353
345,2022-01-01,95,2021-04-07,2022-04-07,353
350,2022-01-01,85,2021-04-02,2022-04-02,353
351,2022-01-01,97,2021-04-08,2022-04-08,353
355,2022-01-01,91,2021-04-06,2022-04-06,353
359,2022-01-01,92,2021-04-06,2022-04-06,353
360,2022-01-01,82,2021-04-01,2022-04-01,353
361,2022-01-01,96,2021-04-08,2022-04-08,353
369,2022-01-01,87,2021-04-05,2022-04-05,353
372,2022-01-01,98,2021-04-08,2022-04-08,353
375,2022-01-01,100,2021-04-15,2022-04-15,353
377,2022-01-01,88,2021-04-05,2022-04-05,353
378,2022-01-01,99,2021-04-09,2022-04-09,353
379,2022-01-01,103,2021-04-21,2022-04-21,353
380,2022-01-01,105,2021-04-23,2022-04-23,353
395,2022-01-01,101,2021-04-19,2022-04-19,353
401,2022-01-01,102,2021-04-19,2022-04-19,353
409,2022-01-01,110,2021-04-28,2022-04-28,353
410,2022-01-01,113,2021-04-29,2022-04-29,353
416,2022-01-01,115,2021-04-30,2022-04-30,353
417,2022-01-01,112,2021-04-28,2022-04-28,353
424,2022-01-01,104,2021-04-23,2022-04-23,353
426,2022-01-01,107,2021-04-27,2022-04-27,353
430,2022-01-01,108,2021-04-27,2022-04-27,353
431,2022-01-01,120,2021-05-04,2022-05-04,353
432,2022-01-01,121,2021-05-06,2022-05-06,353
433,2022-01-01,109,2021-04-28,2022-04-28,353
437,2022-01-01,119,2021-05-03,2022-05-03,353
438,2022-01-01,114,2021-04-30,2022-04-30,353
440,2022-01-01,106,2021-04-27,2022-04-27,353
444,2022-01-01,117,2021-05-03,2022-05-03,353
446,2022-01-01,118,2021-05-03,2022-05-03,353
451,2022-01-01,111,2021-04-28,2022-04-28,353
458,2022-01-01,116,2021-05-03,2022-05-03,353
459,2022-01-01,122,2021-05-06,2022-05-06,353
465,2022-01-01,123,2021-05-06,2022-05-06,353
472,2022-01-01,125,2021-05-10,2022-05-10,353
482,2022-01-01,129,2021-05-13,2022-05-13,353
486,2022-01-01,126,2021-05-10,2022-05-10,353
488,2022-01-01,128,2021-05-12,2022-05-12,353
490,2022-01-01,127,2021-05-11,2022-05-11,353
492,2022-01-01,130,2021-05-14,2022-05-14,353
494,2022-01-01,124,2021-05-07,2022-05-07,353
498,2022-01-01,132,2021-05-21,2022-05-21,353
501,2022-01-01,134,2021-05-24,2022-05-24,353
505,2022-01-01,131,2021-05-20,2022-05-20,353
512,2022-01-01,143,2021-06-01,2022-06-01,353
513,2022-01-01,138,2021-05-28,2022-05-28,353
516,2022-01-01,135,2021-05-25,2022-05-25,353
523,2022-01-01,133,2021-05-24,2022-05-24,353
524,2022-01-01,140,2021-05-31,2022-05-31,353
526,2022-01-01,141,2021-05-31,2022-05-31,353
529,2022-01-01,146,2021-06-02,2022-06-02,353
531,2022-01-01,136,2021-05-26,2022-05-26,353
533,2022-01-01,139,2021-05-31,2022-05-31,353
536,2022-01-01,142,2021-06-01,2022-06-01,353
545,2022-01-01,150,2021-06-04,2022-06-04,353
550,2022-01-01,144,2021-06-01,2022-06-01,353
551,2022-01-01,147,2021-06-02,2022-06-02,353
556,2022-01-01,148,2021-06-03,2022-06-03,353
559,2022-01-01,151,2021-06-04,2022-06-04,353
564,2022-01-01,137,2021-05-28,2022-05-28,353
569,2022-01-01,149,2021-06-04,2022-06-04,353
576,2022-01-01,145,2021-06-02,2022-06-02,353
581,2022-01-01,152,2021-06-07,2022-06-07,353
592,2022-01-01,153,2021-06-08,2022-06-08,353
599,2022-01-01,154,2021-06-16,2022-06-16,353
610,2022-01-01,155,2021-06-21,2022-06-21,353
611,2022-01-01,157,2021-06-22,2022-06-22,353
617,2022-01-01,156,2021-06-22,2022-06-22,353
630,2022-01-01,170,2021-07-01,2022-07-01,353
631,2022-01-01,167,2021-07-01,2022-07-01,353
633,2022-01-01,158,2021-06-23,2022-06-23,353
639,2022-01-01,162,2021-06-29,2022-06-29,353
641,2022-01-01,160,2021-06-28,2022-06-28,353
646,2022-01-01,175,2021-07-05,2022-07-05,353
651,2022-01-01,174,2021-07-02,2022-07-02,353
652,2022-01-01,164,2021-06-30,2022-06-30,353
653,2022-01-01,168,2021-07-01,2022-07-01,353
654,2022-01-01,169,2021-07-01,2022-07-01,353
656,2022-01-01,180,2021-07-09,2022-07-09,353
660,2022-01-01,163,2021-06-29,2022-06-29,353
661,2022-01-01,165,2021-06-30,2022-06-30,353
662,2022-01-01,176,2021-07-05,2022-07-05,353
665,2022-01-01,161,2021-06-28,2022-06-28,353
668,2022-01-01,159,2021-06-28,2022-06-28,353
676,2022-01-01,173,2021-07-02,2022-07-02,353
678,2022-01-01,171,2021-07-02,2022-07-02,353
684,2022-01-01,166,2021-07-01,2022-07-01,353
685,2022-01-01,182,2021-07-14,2022-07-14,353
691,2022-01-01,177,2021-07-06,2022-07-06,353
693,2022-01-01,172,2021-07-02,2022-07-02,353
698,2022-01-01,179,2021-07-07,2022-07-07,353
700,2022-01-01,178,2021-07-07,2022-07-07,353
701,2022-01-01,181,2021-07-13,2022-07-13,353
714,2022-01-01,186,2021-07-23,2022-07-23,353
715,2022-01-01,183,2021-07-21,2022-07-21,353
725,2022-01-01,192,2021-07-29,2022-07-29,353
736,2022-01-01,185,2021-07-22,2022-07-22,353
741,2022-01-01,184,2021-07-22,2022-07-22,353
743,2022-01-01,191,2021-07-27,2022-07-27,353
747,2022-01-01,201,2021-07-30,2022-07-30,353
748,2022-01-01,196,2021-07-29,2022-07-29,353
749,2022-01-01,199,2021-07-30,2022-07-30,353
751,2022-01-01,187,2021-07-26,2022-07-26,353
754,2022-01-01,190,2021-07-27,2022-07-27,353
760,2022-01-01,195,2021-07-29,2022-07-29,353
762,2022-01-01,188,2021-07-26,2022-07-26,353
767,2022-01-01,194,2021-07-29,2022-07-29,353
771,2022-01-01,193,2021-07-29,2022-07-29,353
774,2022-01-01,189,2021-07-27,2022-07-27,353
777,2022-01-01,202,2021-08-02,2022-08-02,353
780,2022-01-01,208,2021-08-04,2022-08-04,353
793,2022-01-01,197,2021-07-30,2022-07-30,353
794,2022-01-01,206,2021-08-03,2022-08-03,353
797,2022-01-01,200,2021-07-30,2022-07-30,353
800,2022-01-01,198,2021-07-30,2022-07-30,353
803,2022-01-01,203,2021-08-02,2022-08-02,353
805,2022-01-01,204,2021-08-02,2022-08-02,353
810,2022-01-01,210,2021-08-06,2022-08-06,353
811,2022-01-01,207,2021-08-03,2022-08-03,353
817,2022-01-01,209,2021-08-04,2022-08-04,353
822,2022-01-01,212,2021-08-06,2022-08-06,353
824,2022-01-01,213,2021-08-12,2022-08-12,353
826,2022-01-01,205,2021-08-02,2022-08-02,353
828,2022-01-01,214,2021-08-13,2022-08-13,353
833,2022-01-01,211,2021-08-06,2022-08-06,353
837,2022-01-01,222,2021-08-23,2022-08-23,353
838,2022-01-01,219,2021-08-20,2022-08-20,353
839,2022-01-01,215,2021-08-17,2022-08-17,353
842,2022-01-01,216,2021-08-19,2022-08-19,353
847,2022-01-01,221,2021-08-23,2022-08-23,353
848,2022-01-01,220,2021-08-23,2022-08-23,353
850,2022-01-01,217,2021-08-20,2022-08-20,353
852,2022-01-01,223,2021-08-23,2022-08-23,353
854,2022-01-01,224,2021-08-25,2022-08-25,353
859,2022-01-01,229,2021-09-01,2022-09-01,353
860,2022-01-01,218,2021-08-20,2022-08-20,353
869,2022-01-01,232,2021-09-02,2022-09-02,353
874,2022-01-01,233,2021-09-02,2022-09-02,353
875,2022-01-01,234,2021-09-02,2022-09-02,353
880,2022-01-01,225,2021-08-27,2022-08-27,353
882,2022-01-01,227,2021-08-31,2022-08-31,353
884,2022-01-01,230,2021-09-02,2022-09-02,353
886,2022-01-01,226,2021-08-30,2022-08-30,353
893,2022-01-01,236,2021-09-03,2022-09-03,353
899,2022-01-01,231,2021-09-02,2022-09-02,353
907,2022-01-01,228,2021-08-31,2022-08-31,353
912,2022-01-01,235,2021-09-03,2022-09-03,353
914,2022-01-01,239,2021-09-09,2022-09-09,353
916,2022-01-01,237,2021-09-07,2022-09-07,353
925,2022-01-01,241,2021-09-15,2022-09-15,353
926,2022-01-01,242,2021-09-16,2022-09-16,353
927,2022-01-01,238,2021-09-08,2022-09-08,353
930,2022-01-01,240,2021-09-09,2022-09-09,353
933,2022-01-01,244,2021-09-22,2022-09-22,353
941,2022-01-01,245,2021-09-23,2022-09-23,353
943,2022-01-01,246,2021-09-23,2022-09-23,353
947,2022-01-01,255,2021-10-01,2022-10-01,353
955,2022-01-01,249,2021-09-27,2022-09-27,353
957,2022-01-01,257,2021-10-01,2022-10-01,353
959,2022-01-01,243,2021-09-20,2022-09-20,353
965,2022-01-01,253,2021-09-30,2022-09-30,353
966,2022-01-01,264,2021-10-04,2022-10-04,353
972,2022-01-01,254,2021-09-30,2022-09-30,353
973,2022-01-01,260,2021-10-01,2022-10-01,353
977,2022-01-01,250,2021-09-28,2022-09-28,353
979,2022-01-01,252,2021-09-29,2022-09-29,353
980,2022-01-01,268,2021-10-07,2022-10-07,353
982,2022-01-01,251,2021-09-29,2022-09-29,353
990,2022-01-01,259,2021-10-01,2022-10-01,353
991,2022-01-01,266,2021-10-05,2022-10-05,353
992,2022-01-01,261,2021-10-01,2022-10-01,353
1000,2022-01-01,247,2021-09-27,2022-09-27,353
1002,2022-01-01,256,2021-10-01,2022-10-01,353
1005,2022-01-01,248,2021-09-27,2022-09-27,353
1006,2022-01-01,267,2021-10-06,2022-10-06,353
1013,2022-01-01,265,2021-10-04,2022-10-04,353
1015,2022-01-01,258,2021-10-01,2022-10-01,353
1024,2022-01-01,263,2021-10-04,2022-10-04,353
1035,2022-01-01,269,2021-10-08,2022-10-08,353
1037,2022-01-01,270,2021-10-12,2022-10-12,353
1039,2022-01-01,271,2021-10-13,2022-10-13,353
1041,2022-01-01,262,2021-10-04,2022-10-04,353
1045,2022-01-01,273,2021-10-18,2022-10-18,353
1049,2022-01-01,272,2021-10-14,2022-10-14,353
1052,2022-01-01,277,2021-10-22,2022-10-22,353
1056,2022-01-01,275,2021-10-20,2022-10-20,353
1063,2022-01-01,279,2021-10-26,2022-10-26,353
1065,2022-01-01,274,2021-10-18,2022-10-18,353
1074,2022-01-01,291,2021-10-29,2022-10-29,353
1076,2022-01-01,285,2021-10-27,2022-10-27,353
1079,2022-01-01,284,2021-10-27,2022-10-27,353
1083,2022-01-01,278,2021-10-25,2022-10-25,353
1084,2022-01-01,292,2021-10-29,2022-10-29,353
1089,2022-01-01,288,2021-10-29,2022-10-29,353
1096,2022-01-01,282,2021-10-26,2022-10-26,353
1098,2022-01-01,286,2021-10-28,2022-10-28,353
1100,2022-01-01,280,2021-10-26,2022-10-26,353
1101,2022-01-01,281,2021-10-26,2022-10-26,353
1111,2022-01-01,305,2021-11-04,2022-11-04,353
1112,2022-01-01,300,2021-11-02,2022-11-02,353
1115,2022-01-01,283,2021-10-27,2022-10-27,353
1116,2022-01-01,294,2021-11-01,2022-11-01,353
1119,2022-01-01,276,2021-10-22,2022-10-22,353
1120,2022-01-01,293,2021-10-29,2022-10-29,353
1124,2022-01-01,298,2021-11-02,2022-11-02,353
1127,2022-01-01,287,2021-10-29,2022-10-29,353
1131,2022-01-01,307,2021-11-05,2022-11-05,353
1132,2022-01-01,301,2021-11-02,2022-11-02,353
1142,2022-01-01,289,2021-10-29,2022-10-29,353
1143,2022-01-01,295,2021-11-01,2022-11-01,353
1146,2022-01-01,290,2021-10-29,2022-10-29,353
1149,2022-01-01,303,2021-11-03,2022-11-03,353
1151,2022-01-01,297,2021-11-01,2022-11-01,353
1152,2022-01-01,302,2021-11-03,2022-11-03,353
1155,2022-01-01,296,2021-11-01,2022-11-01,353
1157,2022-01-01,308,2021-11-08,2022-11-08,353
1160,2022-01-01,310,2021-11-10,2022-11-10,353
1161,2022-01-01,304,2021-11-03,2022-11-03,353
1162,2022-01-01,306,2021-11-05,2022-11-05,353
1165,2022-01-01,299,2021-11-02,2022-11-02,353
1167,2022-01-01,309,2021-11-08,2022-11-08,353
1176,2022-01-01,312,2021-11-12,2022-11-12,353
1177,2022-01-01,311,2021-11-11,2022-11-11,353
1182,2022-01-01,313,2021-11-15,2022-11-15,353
1185,2022-01-01,316,2021-11-24,2022-11-24,353
1188,2022-01-01,314,2021-11-17,2022-11-17,353
1189,2022-01-01,321,2021-11-30,2022-11-30,353
1190,2022-01-01,318,2021-11-26,2022-11-26,353
1191,2022-01-01,317,2021-11-25,2022-11-25,353
1194,2022-01-01,319,2021-11-29,2022-11-29,353
1196,2022-01-01,315,2021-11-24,2022-11-24,353
1202,2022-01-01,324,2021-12-02,2022-12-02,353
1204,2022-01-01,320,2021-11-30,2022-11-30,353
1209,2022-01-01,323,2021-12-01,2022-12-01,353
1210,2022-01-01,325,2021-12-03,2022-12-03,353
1222,2022-01-01,327,2021-12-03,2022-12-03,353
1229,2022-01-01,322,2021-12-01,2022-12-01,353
1230,2022-01-01,330,2021-12-08,2022-12-08,353
1250,2022-01-01,331,2021-12-09,2022-12-09,353
1259,2022-01-01,329,2021-12-07,2022-12-07,353
1261,2022-01-01,328,2021-12-06,2022-12-06,353
1267,2022-01-01,326,2021-12-03,2022-12-03,353
1269,2022-01-01,334,2021-12-22,2022-12-22,353
1274,2022-01-01,332,2021-12-14,2022-12-14,353
1278,2022-01-01,333,2021-12-22,2022-12-22,353
1281,2022-01-01,344,2021-12-31,2022-12-31,353
1288,2022-01-01,337,2021-12-24,2022-12-24,353
1292,2022-01-01,340,2021-12-29,2022-12-29,353
1293,2022-01-01,345,2021-12-31,2022-12-31,353
1295,2022-01-01,339,2021-12-28,2022-12-28,353
1299,2022-01-01,335,2021-12-23,2022-12-23,353
1301,2022-01-01,346,2021-12-31,2022-12-31,353
