quarter_date,leads_id,funnel_id,start_quarter,stage_quarter,stage_id,last_stage_id,first_stage_flag,final_stage_flag,stage_drop
2021-01-01,412,1856,2021-01-01,2021-01-01,103,104,0,0,0
2021-01-01,412,1879,2021-01-01,2021-04-01,104,104,0,0,1
2021-01-01,12,488,2020-10-01,2021-01-01,108,108,0,1,0
2021-01-01,36,435,2020-10-01,2021-01-01,108,108,0,1,0
2021-01-01,98,483,2020-10-01,2021-01-01,102,108,0,0,0
2021-01-01,98,528,2021-01-01,2021-01-01,103,108,0,0,0
2021-01-01,98,535,2021-01-01,2021-01-01,104,108,0,0,0
2021-01-01,98,710,2021-01-01,2021-01-01,105,108,0,0,0
2021-01-01,98,758,2021-01-01,2021-01-01,106,108,0,0,0
2021-01-01,98,871,2021-01-01,2021-01-01,107,108,0,0,0
2021-01-01,98,1008,2021-01-01,2021-01-01,108,108,0,1,0
2021-01-01,116,471,2020-10-01,2021-01-01,102,102,0,0,1
2021-01-01,142,597,2021-01-01,2021-01-01,102,102,0,0,1
2021-01-01,146,617,2021-01-01,2021-01-01,102,108,0,0,0
2021-01-01,146,651,2021-01-01,2021-01-01,103,108,0,0,0
2021-01-01,146,670,2021-01-01,2021-01-01,104,108,0,0,0
2021-01-01,146,800,2021-01-01,2021-01-01,105,108,0,0,0
2021-01-01,146,823,2021-01-01,2021-01-01,106,108,0,0,0
2021-01-01,146,917,2021-01-01,2021-01-01,107,108,0,0,0
2021-01-01,146,993,2021-01-01,2021-01-01,108,108,0,1,0
2021-01-01,186,757,2021-01-01,2021-01-01,102,108,0,0,0
2021-01-01,186,790,2021-01-01,2021-01-01,103,108,0,0,0
2021-01-01,186,803,2021-01-01,2021-01-01,104,108,0,0,0
2021-01-01,186,861,2021-01-01,2021-01-01,105,108,0,0,0
2021-01-01,186,906,2021-01-01,2021-01-01,106,108,0,0,0
2021-01-01,186,1017,2021-01-01,2021-01-01,107,108,0,0,0
2021-01-01,186,1061,2021-01-01,2021-01-01,108,108,0,1,0
2021-01-01,215,961,2021-01-01,2021-01-01,102,102,0,0,1
2021-01-01,223,984,2021-01-01,2021-01-01,102,107,0,0,0
2021-01-01,223,1005,2021-01-01,2021-01-01,103,107,0,0,0
2021-01-01,223,1027,2021-01-01,2021-01-01,104,107,0,0,0
2021-01-01,223,1145,2021-01-01,2021-01-01,105,107,0,0,0
2021-01-01,223,1171,2021-01-01,2021-01-01,106,107,0,0,0
2021-01-01,223,1267,2021-01-01,2021-01-01,107,107,0,0,1
2021-01-01,262,1157,2021-01-01,2021-01-01,102,105,0,0,0
2021-01-01,262,1203,2021-01-01,2021-01-01,103,105,0,0,0
2021-01-01,262,1206,2021-01-01,2021-01-01,104,105,0,0,0
2021-01-01,262,1246,2021-01-01,2021-01-01,105,105,0,0,1
2021-01-01,294,1359,2021-01-01,2021-01-01,102,103,0,0,0
2021-01-01,294,1410,2021-01-01,2021-01-01,103,103,0,0,1
2021-01-01,316,1475,2021-01-01,2021-01-01,102,105,0,0,0
2021-01-01,316,1483,2021-01-01,2021-01-01,103,105,0,0,0
2021-01-01,316,1569,2021-01-01,2021-01-01,104,105,0,0,0
2021-01-01,316,1677,2021-01-01,2021-01-01,105,105,0,0,1
2021-01-01,327,1435,2021-01-01,2021-01-01,102,102,0,0,1
2021-01-01,328,1458,2021-01-01,2021-01-01,102,106,0,0,0
2021-01-01,328,1478,2021-01-01,2021-01-01,103,106,0,0,0
2021-01-01,328,1512,2021-01-01,2021-01-01,104,106,0,0,0
2021-01-01,328,1625,2021-01-01,2021-01-01,105,106,0,0,0
2021-01-01,328,1661,2021-01-01,2021-01-01,106,106,0,0,1
2021-01-01,359,1573,2021-01-01,2021-01-01,102,108,0,0,0
2021-01-01,359,1615,2021-01-01,2021-01-01,103,108,0,0,0
2021-01-01,359,1624,2021-01-01,2021-01-01,104,108,0,0,0
2021-01-01,359,1714,2021-01-01,2021-01-01,105,108,0,0,0
2021-01-01,359,1735,2021-01-01,2021-01-01,106,108,0,0,0
2021-01-01,359,1829,2021-01-01,2021-01-01,107,108,0,0,0
2021-01-01,359,1978,2021-01-01,2021-04-01,108,108,0,1,0
2021-01-01,377,1596,2021-01-01,2021-01-01,102,108,0,0,0
2021-01-01,377,1630,2021-01-01,2021-01-01,103,108,0,0,0
2021-01-01,377,1656,2021-01-01,2021-01-01,104,108,0,0,0
2021-01-01,377,1724,2021-01-01,2021-01-01,105,108,0,0,0
2021-01-01,377,1782,2021-01-01,2021-01-01,106,108,0,0,0
2021-01-01,377,1873,2021-01-01,2021-04-01,107,108,0,0,0
2021-01-01,402,1818,2021-01-01,2021-01-01,102,102,0,0,1
2021-01-01,415,1913,2021-01-01,2021-04-01,102,104,0,0,0
2021-01-01,416,1960,2021-01-01,2021-04-01,102,108,0,0,0
2021-04-01,350,1927,2021-01-01,2021-04-01,108,108,0,1,0
2021-04-01,401,1897,2021-01-01,2021-04-01,103,108,0,0,0
2021-04-01,401,1950,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,401,2090,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,401,2129,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,401,2198,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,401,2219,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,432,1938,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,432,2007,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,432,2079,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,432,2193,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,432,2217,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,432,2361,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,432,2489,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,459,2041,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,459,2054,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,459,2103,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,459,2220,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,459,2247,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,459,2369,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,459,2493,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,467,2113,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,508,2393,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,508,2422,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,508,2454,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,509,2386,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,509,2405,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,509,2491,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,509,2682,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,509,2731,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,509,2827,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,518,2468,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,544,2445,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,544,2514,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,581,2632,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,581,2674,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,581,2710,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,581,2782,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,581,2802,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,581,2900,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,581,3005,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,596,2679,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,596,2705,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,596,2750,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,596,2811,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,596,2860,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,596,2984,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,601,2704,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,615,2866,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,615,2873,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,615,2902,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,615,3095,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,615,3134,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,615,3279,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,626,2915,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,626,2971,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,626,3002,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,626,3096,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,626,3152,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,626,3253,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,634,2969,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,634,3023,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,634,3052,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,634,3139,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,670,3111,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,670,3144,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,670,3194,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,670,3255,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,680,3043,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,680,3082,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,680,3093,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,680,3217,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,700,3177,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,700,3206,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,700,3236,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,700,3293,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,700,3311,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,700,3414,2021-04-01,2021-07-01,107,108,0,0,0
2021-04-01,751,3452,2021-04-01,2021-07-01,102,108,0,0,0
2021-04-01,361,1910,2021-01-01,2021-04-01,107,108,0,0,0
2021-04-01,361,2022,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,426,1900,2021-01-01,2021-04-01,102,108,0,0,0
2021-04-01,426,1941,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,426,2004,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,426,2107,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,426,2146,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,426,2258,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,426,2318,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,428,1990,2021-01-01,2021-04-01,102,105,0,0,0
2021-04-01,428,2072,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,428,2110,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,428,2210,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,441,1980,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,442,1971,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,453,2091,2021-04-01,2021-04-01,102,106,0,0,0
2021-04-01,453,2180,2021-04-01,2021-04-01,103,106,0,0,0
2021-04-01,453,2194,2021-04-01,2021-04-01,104,106,0,0,0
2021-04-01,453,2232,2021-04-01,2021-04-01,105,106,0,0,0
2021-04-01,453,2249,2021-04-01,2021-04-01,106,106,0,0,1
2021-04-01,497,2266,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,497,2279,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,497,2308,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,497,2458,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,520,2406,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,520,2477,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,520,2504,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,520,2623,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,520,2655,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,520,2786,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,528,2413,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,554,2534,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,571,2510,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,571,2592,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,576,2624,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,576,2647,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,576,2681,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,576,2735,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,576,2781,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,576,2843,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,576,2921,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,582,2593,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,599,2743,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,599,2787,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,599,2804,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,599,2890,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,599,2927,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,599,3087,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,599,3195,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,635,3026,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,635,3057,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,635,3070,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,635,3150,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,637,2968,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,637,3019,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,637,3037,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,706,3222,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,706,3261,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,706,3300,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,706,3380,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,706,3409,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,706,3599,2021-04-01,2021-07-01,107,107,0,0,1
2021-04-01,720,3319,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,720,3355,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,720,3389,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,720,3530,2021-04-01,2021-07-01,105,105,0,0,1
2021-04-01,732,3393,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,732,3461,2021-04-01,2021-07-01,103,103,0,0,1
2021-04-01,346,1926,2021-01-01,2021-04-01,107,107,0,0,1
2021-04-01,399,1909,2021-01-01,2021-04-01,103,105,0,0,0
2021-04-01,399,1944,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,399,2084,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,400,1967,2021-01-01,2021-04-01,105,105,0,0,1
2021-04-01,414,1902,2021-01-01,2021-04-01,102,103,0,0,0
2021-04-01,414,1957,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,435,1968,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,435,2010,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,435,2026,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,435,2158,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,555,2533,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,555,2588,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,555,2617,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,605,2825,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,605,2857,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,605,2877,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,605,2981,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,623,2904,2021-04-01,2021-04-01,102,102,0,0,1
2021-04-01,674,3094,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,674,3108,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,714,3340,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,714,3365,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,714,3390,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,714,3522,2021-04-01,2021-07-01,105,108,0,0,0
2021-04-01,744,3394,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,744,3447,2021-04-01,2021-07-01,103,107,0,0,0
2021-04-01,750,3477,2021-04-01,2021-07-01,102,105,0,0,0
2021-04-01,759,3470,2021-04-01,2021-07-01,102,105,0,0,0
2021-04-01,345,2014,2021-01-01,2021-04-01,108,108,0,1,0
2021-04-01,398,1882,2021-01-01,2021-04-01,104,105,0,0,0
2021-04-01,398,1953,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,424,1916,2021-01-01,2021-04-01,102,108,0,0,0
2021-04-01,424,1964,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,424,1983,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,424,2106,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,424,2130,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,424,2223,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,424,2282,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,425,1969,2021-01-01,2021-04-01,102,106,0,0,0
2021-04-01,425,2039,2021-04-01,2021-04-01,103,106,0,0,0
2021-04-01,425,2056,2021-04-01,2021-04-01,104,106,0,0,0
2021-04-01,425,2165,2021-04-01,2021-04-01,105,106,0,0,0
2021-04-01,425,2197,2021-04-01,2021-04-01,106,106,0,0,1
2021-04-01,430,1940,2021-01-01,2021-04-01,102,108,0,0,0
2021-04-01,430,1975,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,430,2001,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,430,2080,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,430,2176,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,430,2291,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,430,2323,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,465,2099,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,465,2119,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,465,2152,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,465,2240,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,465,2277,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,465,2327,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,465,2497,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,492,2207,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,492,2259,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,492,2270,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,492,2306,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,492,2350,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,492,2529,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,492,2698,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,503,2300,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,503,2329,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,505,2326,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,505,2360,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,505,2382,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,505,2502,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,505,2537,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,505,2695,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,505,2761,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,534,2423,2021-04-01,2021-04-01,102,106,0,0,0
2021-04-01,534,2496,2021-04-01,2021-04-01,103,106,0,0,0
2021-04-01,534,2549,2021-04-01,2021-04-01,104,106,0,0,0
2021-04-01,534,2667,2021-04-01,2021-04-01,105,106,0,0,0
2021-04-01,534,2675,2021-04-01,2021-04-01,106,106,0,0,1
2021-04-01,564,2550,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,564,2591,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,564,2614,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,564,2671,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,564,2744,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,564,2796,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,564,2851,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,567,2577,2021-04-01,2021-04-01,102,103,0,0,0
2021-04-01,567,2607,2021-04-01,2021-04-01,103,103,0,0,1
2021-04-01,572,2564,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,572,2648,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,572,2656,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,572,2756,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,585,2665,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,585,2690,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,585,2708,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,588,2563,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,588,2641,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,588,2660,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,628,2973,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,628,3011,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,628,3042,2021-04-01,2021-04-01,104,104,0,0,1
2021-04-01,656,3064,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,656,3104,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,656,3129,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,656,3296,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,656,3304,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,656,3454,2021-04-01,2021-07-01,107,108,0,0,0
2021-04-01,669,3122,2021-04-01,2021-04-01,102,105,0,0,0
2021-04-01,669,3165,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,669,3210,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,669,3267,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,703,3160,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,703,3169,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,703,3232,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,703,3243,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,703,3316,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,703,3437,2021-04-01,2021-07-01,107,107,0,0,1
2021-04-01,729,3343,2021-04-01,2021-04-01,102,104,0,0,0
2021-04-01,729,3404,2021-04-01,2021-04-01,103,104,0,0,0
2021-04-01,729,3430,2021-04-01,2021-07-01,104,104,0,0,1
2021-04-01,754,3467,2021-04-01,2021-07-01,102,108,0,0,0
2021-04-01,360,1885,2021-01-01,2021-04-01,108,108,0,1,0
2021-04-01,423,1991,2021-01-01,2021-04-01,102,105,0,0,0
2021-04-01,423,2008,2021-04-01,2021-04-01,103,105,0,0,0
2021-04-01,423,2028,2021-04-01,2021-04-01,104,105,0,0,0
2021-04-01,423,2182,2021-04-01,2021-04-01,105,105,0,0,1
2021-04-01,458,2097,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,458,2136,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,458,2174,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,458,2215,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,458,2262,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,458,2316,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,458,2411,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,482,2143,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,482,2201,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,482,2230,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,482,2299,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,482,2330,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,482,2464,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,482,2670,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,486,2147,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,486,2179,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,486,2191,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,486,2280,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,486,2310,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,486,2430,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,486,2599,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,498,2286,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,498,2292,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,498,2366,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,498,2521,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,498,2633,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,498,2719,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,498,2779,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,500,2297,2021-04-01,2021-04-01,102,107,0,0,0
2021-04-01,500,2347,2021-04-01,2021-04-01,103,107,0,0,0
2021-04-01,500,2365,2021-04-01,2021-04-01,104,107,0,0,0
2021-04-01,500,2508,2021-04-01,2021-04-01,105,107,0,0,0
2021-04-01,500,2602,2021-04-01,2021-04-01,106,107,0,0,0
2021-04-01,500,2772,2021-04-01,2021-04-01,107,107,0,0,1
2021-04-01,513,2373,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,513,2417,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,513,2443,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,513,2630,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,513,2683,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,513,2791,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,513,2861,2021-04-01,2021-04-01,108,108,0,1,0
2021-04-01,550,2548,2021-04-01,2021-04-01,102,108,0,0,0
2021-04-01,550,2560,2021-04-01,2021-04-01,103,108,0,0,0
2021-04-01,550,2621,2021-04-01,2021-04-01,104,108,0,0,0
2021-04-01,550,2742,2021-04-01,2021-04-01,105,108,0,0,0
2021-04-01,550,2775,2021-04-01,2021-04-01,106,108,0,0,0
2021-04-01,550,2837,2021-04-01,2021-04-01,107,108,0,0,0
2021-04-01,550,2914,2021-04-01,2021-04-01,108,108,0,1,0
