month_date,leads_id,funnel_id,start_month,stage_month,stage_id,last_stage_id,first_stage_flag,final_stage_flag,stage_drop,deal_won
2021-06-01,655,2989,2021-06-01,2021-06-01,103,105,0,0,0,0
2021-06-01,655,2945,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,655,2989,2021-06-01,2021-06-01,103,105,0,0,0,0
2021-06-01,655,2945,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,655,2989,2021-06-01,2021-06-01,103,105,0,0,0,0
2021-06-01,655,2945,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,655,2989,2021-06-01,2021-06-01,103,105,0,0,0,0
2021-06-01,656,3064,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,656,3064,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,656,3064,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,656,3064,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,657,3022,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,657,3022,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,657,3022,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,657,3022,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,658,2990,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,658,2990,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,658,2990,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,658,2990,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,659,2997,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,659,2997,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,659,2997,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,659,2997,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,660,3066,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,660,3066,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,660,3066,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,660,3066,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,661,2987,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,661,2987,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,661,2987,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,661,2987,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,662,3007,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,662,3007,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,662,3007,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,662,3007,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,663,3038,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,663,3038,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,663,3038,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,663,3038,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,664,3010,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,664,3010,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,664,3010,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,664,3010,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,665,3074,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,665,3074,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,665,3074,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,665,3074,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,666,3056,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,666,3056,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,666,3056,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,666,3056,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,667,3107,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,667,3107,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,667,3107,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,667,3107,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,668,3032,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,668,3032,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,668,3032,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,668,3032,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,669,3122,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,669,3122,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,669,3122,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,669,3122,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,670,3111,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,670,3111,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,670,3111,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,670,3111,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,671,3075,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,671,3075,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,671,3075,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,671,3075,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,672,3101,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,672,3101,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,672,3101,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,672,3101,2021-06-01,2021-06-01,102,102,0,0,1,0
2021-06-01,674,3094,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,674,3094,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,674,3094,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,674,3094,2021-06-01,2021-06-01,102,103,0,0,0,0
2021-06-01,675,3072,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,675,3072,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,675,3072,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,675,3072,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,676,3081,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,676,3081,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,676,3081,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,676,3081,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,677,3120,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,677,3120,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,677,3120,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,677,3120,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,678,3018,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,678,3018,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,678,3018,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,678,3018,2021-06-01,2021-06-01,102,108,0,0,0,0
2021-06-01,679,3099,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,679,3099,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,679,3099,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,679,3099,2021-06-01,2021-06-01,102,104,0,0,0,0
2021-06-01,680,3043,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,680,3043,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,680,3043,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-06-01,680,3043,2021-06-01,2021-06-01,102,105,0,0,0,0
2021-07-01,630,3424,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,630,3424,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,630,3424,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,630,3424,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,631,3415,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,631,3415,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,631,3415,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,631,3415,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,646,3513,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,646,3513,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,646,3513,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,646,3513,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,651,3462,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,651,3462,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,651,3462,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,651,3462,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,653,3420,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,653,3420,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,653,3420,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,653,3420,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,654,3421,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,654,3421,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,654,3421,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,654,3421,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,656,3454,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,656,3634,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,656,3454,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,656,3634,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,656,3454,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,656,3634,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,656,3454,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,656,3634,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,662,3528,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,662,3528,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,662,3528,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,662,3528,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,676,3457,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,676,3457,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,676,3457,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,676,3457,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,678,3445,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,678,3445,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,678,3445,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,678,3445,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,683,3475,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,683,3475,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,683,3475,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,683,3475,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,684,3413,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,684,3413,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,684,3413,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,684,3413,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,685,3537,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,685,3537,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,685,3537,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,685,3537,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,691,3531,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,691,3531,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,691,3531,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,691,3531,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,693,3451,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,693,3451,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,693,3451,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,693,3451,2021-06-01,2021-07-01,108,108,0,1,0,1
2021-07-01,698,3444,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,698,3573,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,698,3444,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,698,3573,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,698,3444,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,698,3573,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,698,3444,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,698,3573,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,700,3414,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,700,3572,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,700,3414,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,700,3572,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,700,3414,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,700,3572,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,700,3414,2021-06-01,2021-07-01,107,108,0,0,0,0
2021-07-01,700,3572,2021-07-01,2021-07-01,108,108,0,1,0,1
2021-07-01,701,3417,2021-06-01,2021-07-01,106,108,0,0,0,0
2021-07-01,701,3630,2021-07-01,2021-07-01,107,108,0,0,0,0
2021-07-01,701,3417,2021-06-01,2021-07-01,106,108,0,0,0,0
2021-07-01,701,3630,2021-07-01,2021-07-01,107,108,0,0,0,0
2021-07-01,701,3417,2021-06-01,2021-07-01,106,108,0,0,0,0
2021-07-01,701,3630,2021-07-01,2021-07-01,107,108,0,0,0,0
2021-07-01,701,3417,2021-06-01,2021-07-01,106,108,0,0,0,0
2021-07-01,701,3630,2021-07-01,2021-07-01,107,108,0,0,0,0
2021-07-01,703,3437,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,703,3437,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,703,3437,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,703,3437,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,706,3599,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,706,3599,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,706,3599,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,706,3599,2021-06-01,2021-07-01,107,107,0,0,1,0
2021-07-01,711,3458,2021-06-01,2021-07-01,106,106,0,0,1,0
2021-07-01,711,3458,2021-06-01,2021-07-01,106,106,0,0,1,0
2021-07-01,711,3458,2021-06-01,2021-07-01,106,106,0,0,1,0
2021-07-01,711,3458,2021-06-01,2021-07-01,106,106,0,0,1,0
2021-07-01,713,3516,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,713,3516,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,713,3516,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,713,3516,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,714,3522,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,714,3522,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,714,3522,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,714,3522,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,715,3469,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,715,3561,2021-07-01,2021-07-01,106,108,0,0,0,0
2021-07-01,715,3469,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,715,3561,2021-07-01,2021-07-01,106,108,0,0,0,0
2021-07-01,715,3469,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,715,3561,2021-07-01,2021-07-01,106,108,0,0,0,0
2021-07-01,715,3469,2021-06-01,2021-07-01,105,108,0,0,0,0
2021-07-01,715,3561,2021-07-01,2021-07-01,106,108,0,0,0,0
2021-07-01,717,3535,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,717,3535,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,717,3535,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,717,3535,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,719,3448,2021-06-01,2021-07-01,104,105,0,0,0,0
2021-07-01,719,3565,2021-07-01,2021-07-01,105,105,0,0,1,0
2021-07-01,719,3448,2021-06-01,2021-07-01,104,105,0,0,0,0
2021-07-01,719,3565,2021-07-01,2021-07-01,105,105,0,0,1,0
2021-07-01,719,3448,2021-06-01,2021-07-01,104,105,0,0,0,0
2021-07-01,719,3565,2021-07-01,2021-07-01,105,105,0,0,1,0
2021-07-01,719,3448,2021-06-01,2021-07-01,104,105,0,0,0,0
2021-07-01,719,3565,2021-07-01,2021-07-01,105,105,0,0,1,0
2021-07-01,720,3530,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,720,3530,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,720,3530,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,720,3530,2021-06-01,2021-07-01,105,105,0,0,1,0
2021-07-01,725,3426,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,725,3641,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,725,3426,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,725,3641,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,725,3426,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,725,3641,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,725,3426,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,725,3641,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,729,3430,2021-06-01,2021-07-01,104,104,0,0,1,0
2021-07-01,729,3430,2021-06-01,2021-07-01,104,104,0,0,1,0
2021-07-01,729,3430,2021-06-01,2021-07-01,104,104,0,0,1,0
2021-07-01,729,3430,2021-06-01,2021-07-01,104,104,0,0,1,0
2021-07-01,730,3442,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,730,3508,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,730,3442,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,730,3508,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,730,3442,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,730,3508,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,730,3442,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,730,3508,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,731,3434,2021-06-01,2021-07-01,104,107,0,0,0,0
2021-07-01,731,3610,2021-07-01,2021-07-01,105,107,0,0,0,0
2021-07-01,731,3434,2021-06-01,2021-07-01,104,107,0,0,0,0
2021-07-01,731,3610,2021-07-01,2021-07-01,105,107,0,0,0,0
2021-07-01,731,3434,2021-06-01,2021-07-01,104,107,0,0,0,0
2021-07-01,731,3610,2021-07-01,2021-07-01,105,107,0,0,0,0
2021-07-01,731,3434,2021-06-01,2021-07-01,104,107,0,0,0,0
2021-07-01,731,3610,2021-07-01,2021-07-01,105,107,0,0,0,0
2021-07-01,732,3461,2021-06-01,2021-07-01,103,103,0,0,1,0
2021-07-01,732,3461,2021-06-01,2021-07-01,103,103,0,0,1,0
2021-07-01,732,3461,2021-06-01,2021-07-01,103,103,0,0,1,0
2021-07-01,732,3461,2021-06-01,2021-07-01,103,103,0,0,1,0
2021-07-01,733,3425,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,733,3450,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,733,3518,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,733,3425,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,733,3450,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,733,3518,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,733,3425,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,733,3450,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,733,3518,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,733,3425,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,733,3450,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,733,3518,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,734,3466,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,734,3503,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,734,3466,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,734,3503,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,734,3466,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,734,3503,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,734,3466,2021-06-01,2021-07-01,103,104,0,0,0,0
2021-07-01,734,3503,2021-07-01,2021-07-01,104,104,0,0,1,0
2021-07-01,735,3419,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,735,3463,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,735,3563,2021-07-01,2021-07-01,105,106,0,0,0,0
2021-07-01,735,3419,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,735,3463,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,735,3563,2021-07-01,2021-07-01,105,106,0,0,0,0
2021-07-01,735,3419,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,735,3463,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,735,3563,2021-07-01,2021-07-01,105,106,0,0,0,0
2021-07-01,735,3419,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,735,3463,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,735,3563,2021-07-01,2021-07-01,105,106,0,0,0,0
2021-07-01,736,3433,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,736,3438,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,736,3605,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,736,3433,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,736,3438,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,736,3605,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,736,3433,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,736,3438,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,736,3605,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,736,3433,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,736,3438,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,736,3605,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,738,3455,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,738,3495,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,738,3455,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,738,3495,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,738,3455,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,738,3495,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,738,3455,2021-06-01,2021-07-01,102,104,0,0,0,0
2021-07-01,738,3495,2021-07-01,2021-07-01,103,104,0,0,0,0
2021-07-01,739,3459,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,739,3505,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,739,3459,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,739,3505,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,739,3459,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,739,3505,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,739,3459,2021-06-01,2021-07-01,103,106,0,0,0,0
2021-07-01,739,3505,2021-07-01,2021-07-01,104,106,0,0,0,0
2021-07-01,740,3480,2021-06-01,2021-07-01,102,107,0,0,0,0
2021-07-01,740,3525,2021-07-01,2021-07-01,103,107,0,0,0,0
2021-07-01,740,3480,2021-06-01,2021-07-01,102,107,0,0,0,0
2021-07-01,740,3525,2021-07-01,2021-07-01,103,107,0,0,0,0
2021-07-01,740,3480,2021-06-01,2021-07-01,102,107,0,0,0,0
2021-07-01,740,3525,2021-07-01,2021-07-01,103,107,0,0,0,0
2021-07-01,740,3480,2021-06-01,2021-07-01,102,107,0,0,0,0
2021-07-01,740,3525,2021-07-01,2021-07-01,103,107,0,0,0,0
2021-07-01,741,3465,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,741,3574,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,741,3465,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,741,3574,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,741,3465,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,741,3574,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,741,3465,2021-06-01,2021-07-01,104,108,0,0,0,0
2021-07-01,741,3574,2021-07-01,2021-07-01,105,108,0,0,0,0
2021-07-01,742,3479,2021-06-01,2021-07-01,102,105,0,0,0,0
2021-07-01,742,3493,2021-07-01,2021-07-01,103,105,0,0,0,0
2021-07-01,742,3479,2021-06-01,2021-07-01,102,105,0,0,0,0
2021-07-01,742,3493,2021-07-01,2021-07-01,103,105,0,0,0,0
2021-07-01,742,3479,2021-06-01,2021-07-01,102,105,0,0,0,0
2021-07-01,742,3493,2021-07-01,2021-07-01,103,105,0,0,0,0
2021-07-01,742,3479,2021-06-01,2021-07-01,102,105,0,0,0,0
2021-07-01,742,3493,2021-07-01,2021-07-01,103,105,0,0,0,0
2021-07-01,743,3453,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,743,3512,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,743,3453,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,743,3512,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,743,3453,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,743,3512,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,743,3453,2021-06-01,2021-07-01,103,108,0,0,0,0
2021-07-01,743,3512,2021-07-01,2021-07-01,104,108,0,0,0,0
2021-07-01,744,3447,2021-06-01,2021-07-01,103,107,0,0,0,0
2021-07-01,744,3499,2021-07-01,2021-07-01,104,107,0,0,0,0
2021-07-01,744,3447,2021-06-01,2021-07-01,103,107,0,0,0,0
2021-07-01,744,3499,2021-07-01,2021-07-01,104,107,0,0,0,0
2021-07-01,744,3447,2021-06-01,2021-07-01,103,107,0,0,0,0
2021-07-01,744,3499,2021-07-01,2021-07-01,104,107,0,0,0,0
2021-07-01,744,3447,2021-06-01,2021-07-01,103,107,0,0,0,0
