funnel_id,leads_id,stage,TimeStamp,reason,stage_id
13955,2991,leads_registered,2022-09-23 13:53:20 UTC,,101
13957,2992,leads_registered,2022-09-23 14:16:04 UTC,,101
13961,2993,leads_registered,2022-09-23 15:14:10 UTC,,101
13963,2994,leads_registered,2022-09-23 16:09:52 UTC,,101
13964,2995,leads_registered,2022-09-23 16:11:12 UTC,,101
13965,2996,leads_registered,2022-09-23 16:15:16 UTC,,101
13970,2997,leads_registered,2022-09-23 17:31:07 UTC,,101
13971,2998,leads_registered,2022-09-23 17:33:12 UTC,,101
13972,2999,leads_registered,2022-09-23 17:33:15 UTC,,101
13973,3000,leads_registered,2022-09-23 17:33:20 UTC,,101
13975,3001,leads_registered,2022-09-23 17:36:07 UTC,,101
13981,3002,leads_registered,2022-09-26 09:10:51 UTC,,101
13985,3003,leads_registered,2022-09-26 09:21:57 UTC,,101
13993,3004,leads_registered,2022-09-26 09:53:45 UTC,,101
13996,3005,leads_registered,2022-09-26 10:15:18 UTC,,101
13999,3006,leads_registered,2022-09-26 10:43:57 UTC,,101
14002,3007,leads_registered,2022-09-26 11:06:01 UTC,,101
14004,3008,leads_registered,2022-09-26 11:28:37 UTC,,101
14005,3009,leads_registered,2022-09-26 11:38:14 UTC,,101
14007,3010,leads_registered,2022-09-26 12:41:20 UTC,,101
14012,3011,leads_registered,2022-09-26 12:57:33 UTC,,101
14014,3012,leads_registered,2022-09-26 13:10:56 UTC,,101
14016,3013,leads_registered,2022-09-26 13:24:40 UTC,,101
14019,3014,leads_registered,2022-09-26 13:49:00 UTC,,101
14021,3015,leads_registered,2022-09-26 14:00:57 UTC,,101
14022,3016,leads_registered,2022-09-26 14:01:53 UTC,,101
14024,3017,leads_registered,2022-09-26 14:14:43 UTC,,101
14026,3018,leads_registered,2022-09-26 14:23:34 UTC,,101
14027,3019,leads_registered,2022-09-26 14:27:17 UTC,,101
14030,3020,leads_registered,2022-09-26 15:09:50 UTC,,101
14033,3021,leads_registered,2022-09-26 15:33:01 UTC,,101
14034,3022,leads_registered,2022-09-26 15:44:13 UTC,,101
14035,3023,leads_registered,2022-09-26 15:54:42 UTC,,101
14037,3024,leads_registered,2022-09-26 16:03:51 UTC,,101
14041,3025,leads_registered,2022-09-26 16:31:53 UTC,,101
14042,3026,leads_registered,2022-09-26 16:42:29 UTC,,101
14045,3027,leads_registered,2022-09-26 17:02:04 UTC,,101
14047,3028,leads_registered,2022-09-26 17:15:11 UTC,,101
14048,3029,leads_registered,2022-09-26 17:16:08 UTC,,101
14049,3030,leads_registered,2022-09-26 17:24:38 UTC,,101
14050,3031,leads_registered,2022-09-26 17:30:11 UTC,,101
14053,3032,leads_registered,2022-09-26 17:37:47 UTC,,101
14065,3033,leads_registered,2022-09-27 10:09:12 UTC,,101
14080,3034,leads_registered,2022-09-27 12:32:21 UTC,,101
14086,3035,leads_registered,2022-09-27 13:10:10 UTC,,101
14091,3036,leads_registered,2022-09-27 14:19:20 UTC,,101
14094,3037,leads_registered,2022-09-27 14:42:59 UTC,,101
14097,3038,leads_registered,2022-09-27 15:35:53 UTC,,101
14101,3039,leads_registered,2022-09-27 16:14:31 UTC,,101
14104,3040,leads_registered,2022-09-27 16:27:12 UTC,,101
14107,3041,leads_registered,2022-09-27 16:58:12 UTC,,101
14110,3042,leads_registered,2022-09-27 17:03:02 UTC,,101
14118,3043,leads_registered,2022-09-27 17:52:10 UTC,,101
14120,3044,leads_registered,2022-09-28 09:14:56 UTC,,101
14124,3045,leads_registered,2022-09-28 09:32:25 UTC,,101
14126,3046,leads_registered,2022-09-28 09:37:59 UTC,,101
14129,3047,leads_registered,2022-09-28 10:03:50 UTC,,101
14130,3048,leads_registered,2022-09-28 10:08:37 UTC,,101
14136,3049,leads_registered,2022-09-28 10:32:42 UTC,,101
14137,3050,leads_registered,2022-09-28 10:37:24 UTC,,101
14138,3051,leads_registered,2022-09-28 10:56:12 UTC,,101
14140,3052,leads_registered,2022-09-28 11:02:14 UTC,,101
14141,3053,leads_registered,2022-09-28 11:08:32 UTC,,101
14142,3054,leads_registered,2022-09-28 11:29:41 UTC,,101
14143,3055,leads_registered,2022-09-28 11:30:09 UTC,,101
14149,3056,leads_registered,2022-09-28 12:12:38 UTC,,101
14151,3057,leads_registered,2022-09-28 12:28:57 UTC,,101
14153,3058,leads_registered,2022-09-28 12:51:33 UTC,,101
14157,3059,leads_registered,2022-09-28 13:34:59 UTC,,101
14160,3060,leads_registered,2022-09-28 14:22:02 UTC,,101
14164,3061,leads_registered,2022-09-28 14:33:46 UTC,,101
14166,3062,leads_registered,2022-09-28 15:41:50 UTC,,101
14167,3063,leads_registered,2022-09-28 16:00:25 UTC,,101
14170,3064,leads_registered,2022-09-28 16:22:17 UTC,,101
14175,3065,leads_registered,2022-09-28 17:08:04 UTC,,101
14178,3066,leads_registered,2022-09-28 17:14:25 UTC,,101
14181,3067,leads_registered,2022-09-29 09:27:21 UTC,,101
14182,3068,leads_registered,2022-09-29 09:42:20 UTC,,101
14185,3069,leads_registered,2022-09-29 10:21:33 UTC,,101
14186,3070,leads_registered,2022-09-29 10:33:12 UTC,,101
14190,3071,leads_registered,2022-09-29 11:16:13 UTC,,101
14195,3072,leads_registered,2022-09-29 12:33:41 UTC,,101
14198,3073,leads_registered,2022-09-29 13:38:44 UTC,,101
14204,3074,leads_registered,2022-09-29 14:29:43 UTC,,101
14205,3075,leads_registered,2022-09-29 14:46:50 UTC,,101
14206,3076,leads_registered,2022-09-29 14:52:58 UTC,,101
14210,3077,leads_registered,2022-09-29 16:18:19 UTC,,101
14211,3078,leads_registered,2022-09-29 16:22:46 UTC,,101
14212,3079,leads_registered,2022-09-29 16:32:22 UTC,,101
14213,3080,leads_registered,2022-09-29 16:33:16 UTC,,101
14218,3081,leads_registered,2022-09-29 17:36:08 UTC,,101
14223,3082,leads_registered,2022-09-30 09:13:32 UTC,,101
14226,3083,leads_registered,2022-09-30 09:17:23 UTC,,101
14231,3084,leads_registered,2022-09-30 09:47:04 UTC,,101
14233,3085,leads_registered,2022-09-30 09:53:47 UTC,,101
14240,3086,leads_registered,2022-09-30 10:13:21 UTC,,101
14241,3087,leads_registered,2022-09-30 10:14:24 UTC,,101
14247,3088,leads_registered,2022-09-30 10:39:36 UTC,,101
14251,3089,leads_registered,2022-09-30 10:59:45 UTC,,101
14259,3090,leads_registered,2022-09-30 11:37:17 UTC,,101
14260,3091,leads_registered,2022-09-30 11:46:02 UTC,,101
14267,3092,leads_registered,2022-09-30 12:45:20 UTC,,101
14271,3093,leads_registered,2022-09-30 13:02:59 UTC,,101
14277,3094,leads_registered,2022-09-30 13:57:21 UTC,,101
14280,3095,leads_registered,2022-09-30 14:10:36 UTC,,101
14281,3096,leads_registered,2022-09-30 14:16:58 UTC,,101
14282,3097,leads_registered,2022-09-30 14:25:43 UTC,,101
14284,3098,leads_registered,2022-09-30 15:05:37 UTC,,101
14287,3099,leads_registered,2022-09-30 15:24:23 UTC,,101
14288,3100,leads_registered,2022-09-30 15:26:42 UTC,,101
14297,3101,leads_registered,2022-09-30 16:13:40 UTC,,101
14300,3102,leads_registered,2022-09-30 16:39:54 UTC,,101
14304,3103,leads_registered,2022-09-30 17:02:14 UTC,,101
14309,3104,leads_registered,2022-09-30 17:19:01 UTC,,101
14311,3105,leads_registered,2022-09-30 17:21:47 UTC,,101
14315,3106,leads_registered,2022-09-30 17:44:42 UTC,,101
14319,3107,leads_registered,2022-10-03 09:01:20 UTC,,101
14323,3108,leads_registered,2022-10-03 09:21:55 UTC,,101
14329,3109,leads_registered,2022-10-03 09:38:42 UTC,,101
14345,3110,leads_registered,2022-10-03 10:58:46 UTC,,101
14354,3111,leads_registered,2022-10-03 11:33:46 UTC,,101
14390,3112,leads_registered,2022-10-03 14:42:55 UTC,,101
14395,3113,leads_registered,2022-10-03 15:33:56 UTC,,101
14409,3114,leads_registered,2022-10-03 16:19:25 UTC,,101
14423,3115,leads_registered,2022-10-03 17:17:38 UTC,,101
14432,3116,leads_registered,2022-10-04 09:02:35 UTC,,101
14434,3117,leads_registered,2022-10-04 09:09:20 UTC,,101
14435,3118,leads_registered,2022-10-04 09:11:14 UTC,,101
14447,3119,leads_registered,2022-10-04 10:26:43 UTC,,101
14462,3120,leads_registered,2022-10-04 11:30:14 UTC,,101
14464,3121,leads_registered,2022-10-04 11:43:52 UTC,,101
14484,3122,leads_registered,2022-10-04 14:22:18 UTC,,101
14485,3123,leads_registered,2022-10-04 14:29:12 UTC,,101
14489,3124,leads_registered,2022-10-04 15:05:29 UTC,,101
14494,3125,leads_registered,2022-10-04 15:47:49 UTC,,101
14497,3126,leads_registered,2022-10-04 16:22:01 UTC,,101
14501,3127,leads_registered,2022-10-04 16:49:27 UTC,,101
14505,3128,leads_registered,2022-10-04 17:13:26 UTC,,101
14510,3129,leads_registered,2022-10-04 17:31:38 UTC,,101
14515,3130,leads_registered,2022-10-04 17:57:06 UTC,,101
14516,3131,leads_registered,2022-10-05 09:05:02 UTC,,101
14517,3132,leads_registered,2022-10-05 09:07:24 UTC,,101
14518,3133,leads_registered,2022-10-05 09:14:37 UTC,,101
14523,3134,leads_registered,2022-10-05 09:34:18 UTC,,101
14530,3135,leads_registered,2022-10-05 10:51:02 UTC,,101
14531,3136,leads_registered,2022-10-05 10:54:41 UTC,,101
14536,3137,leads_registered,2022-10-05 11:44:08 UTC,,101
14543,3138,leads_registered,2022-10-05 12:42:01 UTC,,101
14547,3139,leads_registered,2022-10-05 13:06:34 UTC,,101
14554,3140,leads_registered,2022-10-05 14:03:58 UTC,,101
14560,3141,leads_registered,2022-10-05 15:01:20 UTC,,101
14561,3142,leads_registered,2022-10-05 15:43:29 UTC,,101
14562,3143,leads_registered,2022-10-05 15:49:40 UTC,,101
14565,3144,leads_registered,2022-10-05 15:54:30 UTC,,101
14567,3145,leads_registered,2022-10-05 16:02:17 UTC,,101
14572,3146,leads_registered,2022-10-05 16:30:41 UTC,,101
14575,3147,leads_registered,2022-10-05 16:43:08 UTC,,101
14577,3148,leads_registered,2022-10-05 17:13:52 UTC,,101
14578,3149,leads_registered,2022-10-05 17:16:47 UTC,,101
14579,3150,leads_registered,2022-10-05 17:17:27 UTC,,101
14584,3151,leads_registered,2022-10-05 17:59:36 UTC,,101
14587,3152,leads_registered,2022-10-06 09:19:59 UTC,,101
14588,3153,leads_registered,2022-10-06 09:22:09 UTC,,101
14609,3154,leads_registered,2022-10-06 13:46:28 UTC,,101
14613,3155,leads_registered,2022-10-06 15:59:14 UTC,,101
14618,3156,leads_registered,2022-10-06 17:19:58 UTC,,101
14627,3157,leads_registered,2022-10-07 09:35:52 UTC,,101
14630,3158,leads_registered,2022-10-07 09:37:54 UTC,,101
14637,3159,leads_registered,2022-10-07 10:23:48 UTC,,101
14663,3160,leads_registered,2022-10-07 13:08:22 UTC,,101
14700,3161,leads_registered,2022-10-07 17:25:17 UTC,,101
14702,3162,leads_registered,2022-10-07 17:57:47 UTC,,101
14716,3163,leads_registered,2022-10-10 10:21:00 UTC,,101
14722,3164,leads_registered,2022-10-10 11:19:36 UTC,,101
14730,3165,leads_registered,2022-10-10 12:16:40 UTC,,101
14758,3166,leads_registered,2022-10-10 14:04:59 UTC,,101
14793,3167,leads_registered,2022-10-11 09:06:32 UTC,,101
14797,3168,leads_registered,2022-10-11 09:23:36 UTC,,101
14806,3169,leads_registered,2022-10-11 10:23:06 UTC,,101
14833,3170,leads_registered,2022-10-11 13:59:05 UTC,,101
14854,3171,leads_registered,2022-10-12 09:43:17 UTC,,101
14861,3172,leads_registered,2022-10-12 10:24:42 UTC,,101
14875,3173,leads_registered,2022-10-12 12:00:08 UTC,,101
14878,3174,leads_registered,2022-10-12 12:11:27 UTC,,101
14885,3175,leads_registered,2022-10-12 14:59:38 UTC,,101
14889,3176,leads_registered,2022-10-12 16:02:05 UTC,,101
14890,3177,leads_registered,2022-10-12 16:03:58 UTC,,101
14894,3178,leads_registered,2022-10-12 17:10:46 UTC,,101
14915,3179,leads_registered,2022-10-13 10:09:05 UTC,,101
14930,3180,leads_registered,2022-10-13 14:52:50 UTC,,101
14934,3181,leads_registered,2022-10-13 16:00:03 UTC,,101
14948,3182,leads_registered,2022-10-14 10:13:25 UTC,,101
14973,3183,leads_registered,2022-10-14 16:29:08 UTC,,101
14980,3184,leads_registered,2022-10-14 17:21:32 UTC,,101
14997,3185,leads_registered,2022-10-17 10:29:46 UTC,,101
15007,3186,leads_registered,2022-10-17 11:52:28 UTC,,101
15022,3187,leads_registered,2022-10-17 15:11:48 UTC,,101
15046,3188,leads_registered,2022-10-18 10:09:28 UTC,,101
15048,3189,leads_registered,2022-10-18 10:23:43 UTC,,101
15054,3190,leads_registered,2022-10-18 10:56:08 UTC,,101
15059,3191,leads_registered,2022-10-18 11:54:49 UTC,,101
15063,3192,leads_registered,2022-10-18 12:54:44 UTC,,101
15067,3193,leads_registered,2022-10-18 13:37:08 UTC,,101
15088,3194,leads_registered,2022-10-19 10:16:03 UTC,,101
15090,3195,leads_registered,2022-10-19 10:18:43 UTC,,101
15094,3196,leads_registered,2022-10-19 10:50:06 UTC,,101
15099,3197,leads_registered,2022-10-19 11:30:38 UTC,,101
15102,3198,leads_registered,2022-10-19 11:50:43 UTC,,101
15122,3199,leads_registered,2022-10-19 16:33:09 UTC,,101
15125,3200,leads_registered,2022-10-19 17:43:41 UTC,,101
15128,3201,leads_registered,2022-10-20 09:10:01 UTC,,101
15135,3202,leads_registered,2022-10-20 09:44:22 UTC,,101
15140,3203,leads_registered,2022-10-20 10:07:01 UTC,,101
15144,3204,leads_registered,2022-10-20 12:05:04 UTC,,101
15150,3205,leads_registered,2022-10-20 15:03:15 UTC,,101
15167,3206,leads_registered,2022-10-21 09:30:25 UTC,,101
15175,3207,leads_registered,2022-10-21 10:26:58 UTC,,101
15176,3208,leads_registered,2022-10-21 10:28:11 UTC,,101
15181,3209,leads_registered,2022-10-21 11:33:55 UTC,,101
15182,3210,leads_registered,2022-10-21 11:47:32 UTC,,101
15185,3211,leads_registered,2022-10-21 13:12:59 UTC,,101
15192,3212,leads_registered,2022-10-21 16:10:39 UTC,,101
15213,3213,leads_registered,2022-10-24 09:25:11 UTC,,101
15215,3214,leads_registered,2022-10-24 09:45:09 UTC,,101
15220,3215,leads_registered,2022-10-24 10:40:08 UTC,,101
15232,3216,leads_registered,2022-10-24 15:23:20 UTC,,101
15244,3217,leads_registered,2022-10-25 09:21:08 UTC,,101
15257,3218,leads_registered,2022-10-25 11:30:37 UTC,,101
15258,3219,leads_registered,2022-10-25 11:55:24 UTC,,101
15277,3220,leads_registered,2022-10-25 16:41:47 UTC,,101
15283,3221,leads_registered,2022-10-26 09:00:29 UTC,,101
15292,3222,leads_registered,2022-10-26 10:56:46 UTC,,101
15296,3223,leads_registered,2022-10-26 11:41:10 UTC,,101
15302,3224,leads_registered,2022-10-26 12:44:48 UTC,,101
15307,3225,leads_registered,2022-10-26 13:53:27 UTC,,101
15308,3226,leads_registered,2022-10-26 13:57:42 UTC,,101
15310,3227,leads_registered,2022-10-26 15:03:58 UTC,,101
15311,3228,leads_registered,2022-10-26 15:15:05 UTC,,101
15314,3229,leads_registered,2022-10-26 16:58:42 UTC,,101
15315,3230,leads_registered,2022-10-26 16:59:25 UTC,,101
15317,3231,leads_registered,2022-10-26 17:05:05 UTC,,101
15319,3232,leads_registered,2022-10-26 17:07:10 UTC,,101
15320,3233,leads_registered,2022-10-26 17:40:50 UTC,,101
15321,3234,leads_registered,2022-10-26 17:54:58 UTC,,101
15324,3235,leads_registered,2022-10-27 09:27:02 UTC,,101
15326,3236,leads_registered,2022-10-27 09:40:08 UTC,,101
15335,3237,leads_registered,2022-10-27 13:26:56 UTC,,101
15339,3238,leads_registered,2022-10-27 14:00:23 UTC,,101
15345,3239,leads_registered,2022-10-27 16:01:16 UTC,,101
15346,3240,leads_registered,2022-10-27 16:23:41 UTC,,101
15352,3241,leads_registered,2022-10-27 17:18:13 UTC,,101
15362,3242,leads_registered,2022-10-28 10:09:05 UTC,,101
15364,3243,leads_registered,2022-10-28 10:11:45 UTC,,101
15368,3244,leads_registered,2022-10-28 10:54:56 UTC,,101
15379,3245,leads_registered,2022-10-28 15:16:25 UTC,,101
15383,3246,leads_registered,2022-10-28 15:42:30 UTC,,101
15384,3247,leads_registered,2022-10-28 15:58:12 UTC,,101
15387,3248,leads_registered,2022-10-28 16:13:37 UTC,,101
15390,3249,leads_registered,2022-10-28 16:31:30 UTC,,101
15392,3250,leads_registered,2022-10-28 16:35:29 UTC,,101
15393,3251,leads_registered,2022-10-28 16:41:50 UTC,,101
15394,3252,leads_registered,2022-10-28 16:49:52 UTC,,101
15397,3253,leads_registered,2022-10-28 17:20:02 UTC,,101
15399,3254,leads_registered,2022-10-28 17:37:45 UTC,,101
15401,3255,leads_registered,2022-10-28 17:39:20 UTC,,101
15407,3256,leads_registered,2022-10-31 09:16:32 UTC,,101
15414,3257,leads_registered,2022-10-31 10:12:15 UTC,,101
15418,3258,leads_registered,2022-10-31 10:20:34 UTC,,101
15421,3259,leads_registered,2022-10-31 10:29:02 UTC,,101
15422,3260,leads_registered,2022-10-31 10:30:25 UTC,,101
15424,3261,leads_registered,2022-10-31 10:41:22 UTC,,101
15426,3262,leads_registered,2022-10-31 11:40:14 UTC,,101
15430,3263,leads_registered,2022-10-31 12:14:03 UTC,,101
15431,3264,leads_registered,2022-10-31 12:23:11 UTC,,101
15434,3265,leads_registered,2022-10-31 12:45:54 UTC,,101
15435,3266,leads_registered,2022-10-31 12:53:49 UTC,,101
15436,3267,leads_registered,2022-10-31 12:54:13 UTC,,101
15437,3268,leads_registered,2022-10-31 13:01:48 UTC,,101
15443,3269,leads_registered,2022-10-31 14:29:46 UTC,,101
15445,3270,leads_registered,2022-10-31 15:19:46 UTC,,101
15451,3271,leads_registered,2022-10-31 16:13:21 UTC,,101
15463,3272,leads_registered,2022-11-01 09:13:13 UTC,,101
15465,3273,leads_registered,2022-11-01 09:21:49 UTC,,101
15468,3274,leads_registered,2022-11-01 10:05:36 UTC,,101
15469,3275,leads_registered,2022-11-01 10:22:43 UTC,,101
15471,3276,leads_registered,2022-11-01 10:37:09 UTC,,101
15474,3277,leads_registered,2022-11-01 11:57:08 UTC,,101
15476,3278,leads_registered,2022-11-01 12:45:28 UTC,,101
15477,3279,leads_registered,2022-11-01 13:40:33 UTC,,101
15478,3280,leads_registered,2022-11-01 13:46:53 UTC,,101
15484,3281,leads_registered,2022-11-01 15:57:18 UTC,,101
15487,3282,leads_registered,2022-11-01 16:50:53 UTC,,101
15490,3283,leads_registered,2022-11-01 16:57:49 UTC,,101
15494,3284,leads_registered,2022-11-02 09:01:02 UTC,,101
15496,3285,leads_registered,2022-11-02 09:33:00 UTC,,101
15499,3286,leads_registered,2022-11-02 10:31:11 UTC,,101
15500,3287,leads_registered,2022-11-02 10:50:01 UTC,,101
15501,3288,leads_registered,2022-11-02 11:27:00 UTC,,101
15503,3289,leads_registered,2022-11-02 11:42:26 UTC,,101
15504,3290,leads_registered,2022-11-02 11:46:07 UTC,,101
15507,3291,leads_registered,2022-11-02 12:06:38 UTC,,101
15514,3292,leads_registered,2022-11-02 14:06:27 UTC,,101
15518,3293,leads_registered,2022-11-02 14:48:27 UTC,,101
15519,3294,leads_registered,2022-11-02 15:25:54 UTC,,101
15524,3295,leads_registered,2022-11-02 16:52:14 UTC,,101
15528,3296,leads_registered,2022-11-03 09:02:23 UTC,,101
15534,3297,leads_registered,2022-11-03 11:46:54 UTC,,101
15536,3298,leads_registered,2022-11-03 12:35:29 UTC,,101
15542,3299,leads_registered,2022-11-03 14:15:22 UTC,,101
15547,3300,leads_registered,2022-11-03 16:19:04 UTC,,101
15551,3301,leads_registered,2022-11-03 17:57:01 UTC,,101
15559,3302,leads_registered,2022-11-04 09:47:27 UTC,,101
15563,3303,leads_registered,2022-11-04 10:20:18 UTC,,101
15569,3304,leads_registered,2022-11-04 11:43:07 UTC,,101
15578,3305,leads_registered,2022-11-04 13:35:47 UTC,,101
15587,3306,leads_registered,2022-11-04 15:12:41 UTC,,101
15595,3307,leads_registered,2022-11-04 17:09:55 UTC,,101
15623,3308,leads_registered,2022-11-07 11:27:34 UTC,,101
15626,3309,leads_registered,2022-11-07 11:53:20 UTC,,101
15635,3310,leads_registered,2022-11-07 13:19:35 UTC,,101
15646,3311,leads_registered,2022-11-07 15:32:48 UTC,,101
15656,3312,leads_registered,2022-11-07 16:50:02 UTC,,101
15667,3313,leads_registered,2022-11-08 09:07:49 UTC,,101
15702,3314,leads_registered,2022-11-08 17:48:25 UTC,,101
15725,3315,leads_registered,2022-11-09 17:24:39 UTC,,101
15728,3316,leads_registered,2022-11-09 17:52:49 UTC,,101
15730,3317,leads_registered,2022-11-10 09:39:01 UTC,,101
15739,3318,leads_registered,2022-11-10 13:11:41 UTC,,101
15743,3319,leads_registered,2022-11-10 15:07:00 UTC,,101
15744,3320,leads_registered,2022-11-10 15:27:18 UTC,,101
15745,3321,leads_registered,2022-11-10 15:36:32 UTC,,101
15747,3322,leads_registered,2022-11-10 16:50:24 UTC,,101
15749,3323,leads_registered,2022-11-10 17:39:59 UTC,,101
15768,3324,leads_registered,2022-11-11 14:49:36 UTC,,101
15773,3325,leads_registered,2022-11-11 16:11:15 UTC,,101
15774,3326,leads_registered,2022-11-11 16:22:43 UTC,,101
15776,3327,leads_registered,2022-11-11 16:46:13 UTC,,101
15817,3328,leads_registered,2022-11-15 10:34:54 UTC,,101
15818,3329,leads_registered,2022-11-15 10:51:31 UTC,,101
15831,3330,leads_registered,2022-11-15 16:14:56 UTC,,101
15842,3331,leads_registered,2022-11-16 12:02:55 UTC,,101
15852,3332,leads_registered,2022-11-16 16:05:35 UTC,,101
15858,3333,leads_registered,2022-11-16 17:22:11 UTC,,101
15870,3334,leads_registered,2022-11-17 15:16:06 UTC,,101
15885,3335,leads_registered,2022-11-18 10:27:39 UTC,,101
15889,3336,leads_registered,2022-11-18 10:59:58 UTC,,101
15892,3337,leads_registered,2022-11-18 11:30:50 UTC,,101
15894,3338,leads_registered,2022-11-18 11:47:38 UTC,,101
15900,3339,leads_registered,2022-11-18 14:12:05 UTC,,101
15903,3340,leads_registered,2022-11-18 15:43:56 UTC,,101
15919,3341,leads_registered,2022-11-21 11:34:48 UTC,,101
15924,3342,leads_registered,2022-11-21 13:48:16 UTC,,101
15929,3343,leads_registered,2022-11-21 15:30:23 UTC,,101
15937,3344,leads_registered,2022-11-22 09:02:38 UTC,,101
15944,3345,leads_registered,2022-11-22 11:21:28 UTC,,101
15945,3346,leads_registered,2022-11-22 11:25:03 UTC,,101
15949,3347,leads_registered,2022-11-22 12:28:30 UTC,,101
15950,3348,leads_registered,2022-11-22 12:56:51 UTC,,101
15953,3349,leads_registered,2022-11-22 14:11:01 UTC,,101
15956,3350,leads_registered,2022-11-22 14:58:26 UTC,,101
15968,3351,leads_registered,2022-11-23 09:24:16 UTC,,101
15971,3352,leads_registered,2022-11-23 11:33:37 UTC,,101
15972,3353,leads_registered,2022-11-23 12:28:59 UTC,,101
15974,3354,leads_registered,2022-11-23 13:35:33 UTC,,101
15979,3355,leads_registered,2022-11-23 16:06:28 UTC,,101
15988,3356,leads_registered,2022-11-24 09:57:28 UTC,,101
15996,3357,leads_registered,2022-11-24 15:57:55 UTC,,101
16003,3358,leads_registered,2022-11-24 17:50:58 UTC,,101
16004,3359,leads_registered,2022-11-24 17:57:21 UTC,,101
16009,3360,leads_registered,2022-11-25 09:55:21 UTC,,101
16010,3361,leads_registered,2022-11-25 10:05:02 UTC,,101
16011,3362,leads_registered,2022-11-25 10:14:00 UTC,,101
16012,3363,leads_registered,2022-11-25 10:27:06 UTC,,101
16015,3364,leads_registered,2022-11-25 10:50:59 UTC,,101
16018,3365,leads_registered,2022-11-25 11:55:40 UTC,,101
16022,3366,leads_registered,2022-11-25 13:37:30 UTC,,101
16024,3367,leads_registered,2022-11-25 13:51:20 UTC,,101
16028,3368,leads_registered,2022-11-25 14:58:56 UTC,,101
16034,3369,leads_registered,2022-11-25 16:57:43 UTC,,101
16040,3370,leads_registered,2022-11-28 09:58:27 UTC,,101
16041,3371,leads_registered,2022-11-28 10:26:21 UTC,,101
16042,3372,leads_registered,2022-11-28 10:31:03 UTC,,101
16043,3373,leads_registered,2022-11-28 10:34:45 UTC,,101
16049,3374,leads_registered,2022-11-28 11:48:57 UTC,,101
16054,3375,leads_registered,2022-11-28 12:32:31 UTC,,101
16058,3376,leads_registered,2022-11-28 14:24:39 UTC,,101
16061,3377,leads_registered,2022-11-28 15:37:10 UTC,,101
16075,3378,leads_registered,2022-11-29 10:21:18 UTC,,101
16083,3379,leads_registered,2022-11-29 13:44:08 UTC,,101
16086,3380,leads_registered,2022-11-29 15:18:28 UTC,,101
16088,3381,leads_registered,2022-11-29 16:17:55 UTC,,101
16090,3382,leads_registered,2022-11-29 17:03:48 UTC,,101
16094,3383,leads_registered,2022-11-30 09:38:08 UTC,,101
16097,3384,leads_registered,2022-11-30 10:00:07 UTC,,101
16100,3385,leads_registered,2022-11-30 10:36:45 UTC,,101
16103,3386,leads_registered,2022-11-30 12:38:54 UTC,,101
16105,3387,leads_registered,2022-11-30 16:31:45 UTC,,101
16110,3388,leads_registered,2022-11-30 17:48:39 UTC,,101
16111,3389,leads_registered,2022-11-30 17:50:23 UTC,,101
16114,3390,leads_registered,2022-12-01 10:27:43 UTC,,101
16129,3391,leads_registered,2022-12-01 17:07:41 UTC,,101
16137,3392,leads_registered,2022-12-02 10:07:19 UTC,,101
16150,3393,leads_registered,2022-12-02 14:46:05 UTC,,101
16152,3394,leads_registered,2022-12-02 15:11:21 UTC,,101
16159,3395,leads_registered,2022-12-02 17:28:52 UTC,,101
16203,3396,leads_registered,2022-12-06 14:13:16 UTC,,101
16215,3397,leads_registered,2022-12-07 11:59:21 UTC,,101
14,4,leads_qualification,2020-12-01 16:36:31 UTC,,102
16,1,leads_qualification,2020-12-02 10:07:04 UTC,,102
25,2,leads_qualification,2020-12-03 13:07:29 UTC,,102
27,3,leads_qualification,2020-12-03 17:25:06 UTC,,102
28,7,leads_qualification,2020-12-04 09:00:05 UTC,,102
32,12,leads_qualification,2020-12-04 10:46:10 UTC,,102
34,6,leads_qualification,2020-12-04 11:11:06 UTC,,102
35,5,leads_qualification,2020-12-04 12:17:43 UTC,,102
37,10,leads_qualification,2020-12-04 13:41:03 UTC,,102
42,8,leads_qualification,2020-12-04 16:09:00 UTC,,102
48,13,leads_qualification,2020-12-07 09:32:13 UTC,,102
56,19,leads_qualification,2020-12-07 11:41:33 UTC,,102
57,15,leads_qualification,2020-12-07 12:22:57 UTC,,102
59,16,leads_qualification,2020-12-07 12:27:11 UTC,,102
64,31,leads_qualification,2020-12-07 16:00:43 UTC,,102
68,9,leads_qualification,2020-12-07 17:06:59 UTC,,102
70,17,leads_qualification,2020-12-08 09:30:58 UTC,,102
71,21,leads_qualification,2020-12-08 09:49:06 UTC,,102
79,30,leads_qualification,2020-12-08 12:51:57 UTC,,102
84,11,leads_qualification,2020-12-08 17:15:57 UTC,,102
87,18,leads_qualification,2020-12-09 09:00:32 UTC,,102
88,23,leads_qualification,2020-12-09 09:34:26 UTC,,102
90,24,leads_qualification,2020-12-09 10:31:28 UTC,,102
94,28,leads_qualification,2020-12-09 12:42:32 UTC,,102
99,22,leads_qualification,2020-12-09 13:40:44 UTC,,102
100,20,leads_qualification,2020-12-09 16:02:22 UTC,,102
116,39,leads_qualification,2020-12-11 09:19:23 UTC,,102
126,38,leads_qualification,2020-12-11 12:12:38 UTC,,102
133,26,leads_qualification,2020-12-11 14:29:49 UTC,,102
136,36,leads_qualification,2020-12-11 15:11:12 UTC,,102
