leads_id,step_id,start_of_week,month,starting_ts,ending_ts,open_weekly,open_monthly
893,1,2021-08-16,2021-08-01,2021-08-04,2021-08-10,0,1
893,2,2021-08-09,2021-08-01,2021-08-10,2021-08-13,1,1
893,2,2021-08-16,2021-08-01,2021-08-10,2021-08-13,0,1
893,3,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
893,3,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
893,3,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
893,4,2021-08-16,2021-08-01,2021-08-16,2021-08-20,1,1
893,4,2021-08-23,2021-08-01,2021-08-16,2021-08-20,0,1
893,5,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
893,5,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
893,5,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
893,6,2021-08-23,2021-08-01,2021-08-23,2021-08-30,1,1
893,6,2021-08-30,2021-08-01,2021-08-23,2021-08-30,1,1
893,7,2021-08-30,2021-08-01,2021-08-30,2021-09-03,1,1
893,7,2021-09-06,2021-09-01,2021-08-30,2021-09-03,0,1
894,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
894,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
895,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
895,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
896,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
896,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
896,1,2021-08-02,2021-08-01,2021-08-04,2021-08-09,1,1
896,1,2021-08-09,2021-08-01,2021-08-04,2021-08-09,1,1
896,1,2021-08-16,2021-08-01,2021-08-04,2021-08-09,0,1
896,2,2021-08-09,2021-08-01,2021-08-09,2021-08-11,1,1
896,2,2021-08-16,2021-08-01,2021-08-09,2021-08-11,0,1
896,3,2021-08-09,2021-08-01,2021-08-11,2021-08-13,1,1
896,3,2021-08-16,2021-08-01,2021-08-11,2021-08-13,0,1
896,4,2021-08-09,2021-08-01,2021-08-13,2021-08-19,1,1
896,4,2021-08-16,2021-08-01,2021-08-13,2021-08-19,1,1
896,4,2021-08-23,2021-08-01,2021-08-13,2021-08-19,0,1
897,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
897,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
897,1,2021-08-02,2021-08-01,2021-08-04,2021-08-09,1,1
897,1,2021-08-09,2021-08-01,2021-08-04,2021-08-09,1,1
897,1,2021-08-16,2021-08-01,2021-08-04,2021-08-09,0,1
897,2,2021-08-09,2021-08-01,2021-08-09,2021-08-12,1,1
897,2,2021-08-16,2021-08-01,2021-08-09,2021-08-12,0,1
897,3,2021-08-09,2021-08-01,2021-08-12,2021-08-13,1,1
897,3,2021-08-16,2021-08-01,2021-08-12,2021-08-13,0,1
897,4,2021-08-09,2021-08-01,2021-08-13,2021-08-18,1,1
897,4,2021-08-16,2021-08-01,2021-08-13,2021-08-18,1,1
897,4,2021-08-23,2021-08-01,2021-08-13,2021-08-18,0,1
897,5,2021-08-16,2021-08-01,2021-08-18,2021-08-20,1,1
897,5,2021-08-23,2021-08-01,2021-08-18,2021-08-20,0,1
898,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
898,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
898,1,2021-08-02,2021-08-01,2021-08-04,2021-08-09,1,1
898,1,2021-08-09,2021-08-01,2021-08-04,2021-08-09,1,1
898,1,2021-08-16,2021-08-01,2021-08-04,2021-08-09,0,1
898,2,2021-08-09,2021-08-01,2021-08-09,2021-08-10,1,1
898,2,2021-08-16,2021-08-01,2021-08-09,2021-08-10,0,1
899,0,2021-08-02,2021-08-01,2021-08-04,2021-08-04,1,1
899,0,2021-08-09,2021-08-01,2021-08-04,2021-08-04,0,1
899,1,2021-08-02,2021-08-01,2021-08-04,2021-08-09,1,1
899,1,2021-08-09,2021-08-01,2021-08-04,2021-08-09,1,1
899,1,2021-08-16,2021-08-01,2021-08-04,2021-08-09,0,1
899,2,2021-08-09,2021-08-01,2021-08-09,2021-08-11,1,1
899,2,2021-08-16,2021-08-01,2021-08-09,2021-08-11,0,1
899,3,2021-08-09,2021-08-01,2021-08-11,2021-08-12,1,1
899,3,2021-08-16,2021-08-01,2021-08-11,2021-08-12,0,1
899,4,2021-08-09,2021-08-01,2021-08-12,2021-08-17,1,1
899,4,2021-08-16,2021-08-01,2021-08-12,2021-08-17,1,1
899,4,2021-08-23,2021-08-01,2021-08-12,2021-08-17,0,1
899,5,2021-08-16,2021-08-01,2021-08-17,2021-08-19,1,1
899,5,2021-08-23,2021-08-01,2021-08-17,2021-08-19,0,1
899,6,2021-08-16,2021-08-01,2021-08-19,2021-08-27,1,1
899,6,2021-08-23,2021-08-01,2021-08-19,2021-08-27,1,1
899,6,2021-08-30,2021-08-01,2021-08-19,2021-08-27,0,1
899,7,2021-08-23,2021-08-01,2021-08-27,2021-09-02,1,1
899,7,2021-08-30,2021-08-01,2021-08-27,2021-09-02,1,1
899,7,2021-09-06,2021-09-01,2021-08-27,2021-09-02,0,1
900,0,2021-08-02,2021-08-01,2021-08-05,2021-08-05,1,1
900,0,2021-08-09,2021-08-01,2021-08-05,2021-08-05,0,1
900,1,2021-08-02,2021-08-01,2021-08-05,2021-08-10,1,1
900,1,2021-08-09,2021-08-01,2021-08-05,2021-08-10,1,1
900,1,2021-08-16,2021-08-01,2021-08-05,2021-08-10,0,1
900,2,2021-08-09,2021-08-01,2021-08-10,2021-08-11,1,1
900,2,2021-08-16,2021-08-01,2021-08-10,2021-08-11,0,1
900,3,2021-08-09,2021-08-01,2021-08-11,2021-08-13,1,1
900,3,2021-08-16,2021-08-01,2021-08-11,2021-08-13,0,1
900,4,2021-08-09,2021-08-01,2021-08-13,2021-08-20,1,1
900,4,2021-08-16,2021-08-01,2021-08-13,2021-08-20,1,1
900,4,2021-08-23,2021-08-01,2021-08-13,2021-08-20,0,1
901,0,2021-08-02,2021-08-01,2021-08-05,2021-08-05,1,1
901,0,2021-08-09,2021-08-01,2021-08-05,2021-08-05,0,1
901,1,2021-08-02,2021-08-01,2021-08-05,2021-08-09,1,1
901,1,2021-08-09,2021-08-01,2021-08-05,2021-08-09,1,1
901,1,2021-08-16,2021-08-01,2021-08-05,2021-08-09,0,1
901,2,2021-08-09,2021-08-01,2021-08-09,2021-08-12,1,1
901,2,2021-08-16,2021-08-01,2021-08-09,2021-08-12,0,1
901,3,2021-08-09,2021-08-01,2021-08-12,2021-08-13,1,1
901,3,2021-08-16,2021-08-01,2021-08-12,2021-08-13,0,1
901,4,2021-08-09,2021-08-01,2021-08-13,2021-08-18,1,1
901,4,2021-08-16,2021-08-01,2021-08-13,2021-08-18,1,1
901,4,2021-08-23,2021-08-01,2021-08-13,2021-08-18,0,1
901,5,2021-08-16,2021-08-01,2021-08-18,2021-08-20,1,1
901,5,2021-08-23,2021-08-01,2021-08-18,2021-08-20,0,1
902,0,2021-08-02,2021-08-01,2021-08-05,2021-08-05,1,1
902,0,2021-08-09,2021-08-01,2021-08-05,2021-08-05,0,1
902,1,2021-08-02,2021-08-01,2021-08-05,2021-08-09,1,1
902,1,2021-08-09,2021-08-01,2021-08-05,2021-08-09,1,1
902,1,2021-08-16,2021-08-01,2021-08-05,2021-08-09,0,1
902,2,2021-08-09,2021-08-01,2021-08-09,2021-08-10,1,1
902,2,2021-08-16,2021-08-01,2021-08-09,2021-08-10,0,1
902,3,2021-08-09,2021-08-01,2021-08-10,2021-08-11,1,1
902,3,2021-08-16,2021-08-01,2021-08-10,2021-08-11,0,1
902,4,2021-08-09,2021-08-01,2021-08-11,2021-08-13,1,1
902,4,2021-08-16,2021-08-01,2021-08-11,2021-08-13,0,1
903,0,2021-08-02,2021-08-01,2021-08-05,2021-08-05,1,1
903,0,2021-08-09,2021-08-01,2021-08-05,2021-08-05,0,1
903,1,2021-08-02,2021-08-01,2021-08-05,2021-08-10,1,1
903,1,2021-08-09,2021-08-01,2021-08-05,2021-08-10,1,1
903,1,2021-08-16,2021-08-01,2021-08-05,2021-08-10,0,1
903,2,2021-08-09,2021-08-01,2021-08-10,2021-08-13,1,1
903,2,2021-08-16,2021-08-01,2021-08-10,2021-08-13,0,1
903,3,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
903,3,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
903,3,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
903,4,2021-08-16,2021-08-01,2021-08-16,2021-08-19,1,1
903,4,2021-08-23,2021-08-01,2021-08-16,2021-08-19,0,1
904,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
904,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
904,1,2021-08-02,2021-08-01,2021-08-06,2021-08-09,1,1
904,1,2021-08-09,2021-08-01,2021-08-06,2021-08-09,1,1
904,1,2021-08-16,2021-08-01,2021-08-06,2021-08-09,0,1
905,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
905,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
905,1,2021-08-02,2021-08-01,2021-08-06,2021-08-10,1,1
905,1,2021-08-09,2021-08-01,2021-08-06,2021-08-10,1,1
905,1,2021-08-16,2021-08-01,2021-08-06,2021-08-10,0,1
905,2,2021-08-09,2021-08-01,2021-08-10,2021-08-11,1,1
905,2,2021-08-16,2021-08-01,2021-08-10,2021-08-11,0,1
906,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
906,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
906,1,2021-08-02,2021-08-01,2021-08-06,2021-08-13,1,1
906,1,2021-08-09,2021-08-01,2021-08-06,2021-08-13,1,1
906,1,2021-08-16,2021-08-01,2021-08-06,2021-08-13,0,1
906,2,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
906,2,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
906,2,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
906,3,2021-08-16,2021-08-01,2021-08-16,2021-08-17,1,1
906,3,2021-08-23,2021-08-01,2021-08-16,2021-08-17,0,1
906,4,2021-08-16,2021-08-01,2021-08-17,2021-08-23,1,1
906,4,2021-08-23,2021-08-01,2021-08-17,2021-08-23,1,1
906,4,2021-08-30,2021-08-01,2021-08-17,2021-08-23,0,1
906,5,2021-08-23,2021-08-01,2021-08-23,2021-08-24,1,1
906,5,2021-08-30,2021-08-01,2021-08-23,2021-08-24,0,1
906,6,2021-08-23,2021-08-01,2021-08-24,2021-08-31,1,1
906,6,2021-08-30,2021-08-01,2021-08-24,2021-08-31,1,1
907,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
907,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
907,1,2021-08-02,2021-08-01,2021-08-06,2021-08-09,1,1
907,1,2021-08-09,2021-08-01,2021-08-06,2021-08-09,1,1
907,1,2021-08-16,2021-08-01,2021-08-06,2021-08-09,0,1
907,2,2021-08-09,2021-08-01,2021-08-09,2021-08-10,1,1
907,2,2021-08-16,2021-08-01,2021-08-09,2021-08-10,0,1
907,3,2021-08-09,2021-08-01,2021-08-10,2021-08-11,1,1
907,3,2021-08-16,2021-08-01,2021-08-10,2021-08-11,0,1
907,4,2021-08-09,2021-08-01,2021-08-11,2021-08-17,1,1
907,4,2021-08-16,2021-08-01,2021-08-11,2021-08-17,1,1
907,4,2021-08-23,2021-08-01,2021-08-11,2021-08-17,0,1
907,5,2021-08-16,2021-08-01,2021-08-17,2021-08-20,1,1
907,5,2021-08-23,2021-08-01,2021-08-17,2021-08-20,0,1
907,6,2021-08-16,2021-08-01,2021-08-20,2021-08-26,1,1
907,6,2021-08-23,2021-08-01,2021-08-20,2021-08-26,1,1
907,6,2021-08-30,2021-08-01,2021-08-20,2021-08-26,0,1
907,7,2021-08-23,2021-08-01,2021-08-26,2021-08-31,1,1
907,7,2021-08-30,2021-08-01,2021-08-26,2021-08-31,1,1
908,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
908,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
909,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
909,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
910,0,2021-08-02,2021-08-01,2021-08-06,2021-08-06,1,1
910,0,2021-08-09,2021-08-01,2021-08-06,2021-08-06,0,1
910,1,2021-08-02,2021-08-01,2021-08-06,2021-08-13,1,1
910,1,2021-08-09,2021-08-01,2021-08-06,2021-08-13,1,1
910,1,2021-08-16,2021-08-01,2021-08-06,2021-08-13,0,1
910,2,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
910,2,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
910,2,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
910,3,2021-08-16,2021-08-01,2021-08-16,2021-08-17,1,1
910,3,2021-08-23,2021-08-01,2021-08-16,2021-08-17,0,1
911,0,2021-08-09,2021-08-01,2021-08-09,2021-08-09,1,1
911,0,2021-08-16,2021-08-01,2021-08-09,2021-08-09,0,1
911,1,2021-08-09,2021-08-01,2021-08-09,2021-08-16,1,1
911,1,2021-08-16,2021-08-01,2021-08-09,2021-08-16,1,1
911,1,2021-08-23,2021-08-01,2021-08-09,2021-08-16,0,1
911,2,2021-08-16,2021-08-01,2021-08-16,2021-08-17,1,1
911,2,2021-08-23,2021-08-01,2021-08-16,2021-08-17,0,1
912,0,2021-08-09,2021-08-01,2021-08-09,2021-08-09,1,1
912,0,2021-08-16,2021-08-01,2021-08-09,2021-08-09,0,1
912,1,2021-08-09,2021-08-01,2021-08-09,2021-08-12,1,1
912,1,2021-08-16,2021-08-01,2021-08-09,2021-08-12,0,1
912,2,2021-08-09,2021-08-01,2021-08-12,2021-08-13,1,1
912,2,2021-08-16,2021-08-01,2021-08-12,2021-08-13,0,1
912,3,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
912,3,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
912,3,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
912,4,2021-08-16,2021-08-01,2021-08-16,2021-08-20,1,1
912,4,2021-08-23,2021-08-01,2021-08-16,2021-08-20,0,1
912,5,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
912,5,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
912,5,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
912,6,2021-08-23,2021-08-01,2021-08-23,2021-08-27,1,1
912,6,2021-08-30,2021-08-01,2021-08-23,2021-08-27,0,1
912,7,2021-08-23,2021-08-01,2021-08-27,2021-09-03,1,1
912,7,2021-08-30,2021-08-01,2021-08-27,2021-09-03,1,1
912,7,2021-09-06,2021-09-01,2021-08-27,2021-09-03,0,1
913,0,2021-08-09,2021-08-01,2021-08-09,2021-08-09,1,1
913,0,2021-08-16,2021-08-01,2021-08-09,2021-08-09,0,1
913,1,2021-08-09,2021-08-01,2021-08-09,2021-08-13,1,1
913,1,2021-08-16,2021-08-01,2021-08-09,2021-08-13,0,1
913,2,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
913,2,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
913,2,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
913,3,2021-08-16,2021-08-01,2021-08-16,2021-08-18,1,1
913,3,2021-08-23,2021-08-01,2021-08-16,2021-08-18,0,1
913,4,2021-08-16,2021-08-01,2021-08-18,2021-08-24,1,1
913,4,2021-08-23,2021-08-01,2021-08-18,2021-08-24,1,1
913,4,2021-08-30,2021-08-01,2021-08-18,2021-08-24,0,1
914,0,2021-08-09,2021-08-01,2021-08-09,2021-08-09,1,1
914,0,2021-08-16,2021-08-01,2021-08-09,2021-08-09,0,1
914,1,2021-08-09,2021-08-01,2021-08-09,2021-08-12,1,1
914,1,2021-08-16,2021-08-01,2021-08-09,2021-08-12,0,1
914,2,2021-08-09,2021-08-01,2021-08-12,2021-08-13,1,1
914,2,2021-08-16,2021-08-01,2021-08-12,2021-08-13,0,1
914,3,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
914,3,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
914,3,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
914,4,2021-08-16,2021-08-01,2021-08-16,2021-08-24,1,1
914,4,2021-08-23,2021-08-01,2021-08-16,2021-08-24,1,1
914,4,2021-08-30,2021-08-01,2021-08-16,2021-08-24,0,1
914,5,2021-08-23,2021-08-01,2021-08-24,2021-08-25,1,1
914,5,2021-08-30,2021-08-01,2021-08-24,2021-08-25,0,1
914,6,2021-08-23,2021-08-01,2021-08-25,2021-08-30,1,1
914,6,2021-08-30,2021-08-01,2021-08-25,2021-08-30,1,1
914,7,2021-08-30,2021-08-01,2021-08-30,2021-09-09,1,1
914,7,2021-09-06,2021-09-01,2021-08-30,2021-09-09,1,1
914,7,2021-09-13,2021-09-01,2021-08-30,2021-09-09,0,1
915,0,2021-08-09,2021-08-01,2021-08-10,2021-08-10,1,1
915,0,2021-08-16,2021-08-01,2021-08-10,2021-08-10,0,1
915,1,2021-08-09,2021-08-01,2021-08-10,2021-08-13,1,1
915,1,2021-08-16,2021-08-01,2021-08-10,2021-08-13,0,1
916,0,2021-08-09,2021-08-01,2021-08-10,2021-08-10,1,1
916,0,2021-08-16,2021-08-01,2021-08-10,2021-08-10,0,1
916,1,2021-08-09,2021-08-01,2021-08-10,2021-08-13,1,1
916,1,2021-08-16,2021-08-01,2021-08-10,2021-08-13,0,1
916,2,2021-08-09,2021-08-01,2021-08-13,2021-08-16,1,1
916,2,2021-08-16,2021-08-01,2021-08-13,2021-08-16,1,1
916,2,2021-08-23,2021-08-01,2021-08-13,2021-08-16,0,1
916,3,2021-08-16,2021-08-01,2021-08-16,2021-08-17,1,1
916,3,2021-08-23,2021-08-01,2021-08-16,2021-08-17,0,1
916,4,2021-08-16,2021-08-01,2021-08-17,2021-08-24,1,1
916,4,2021-08-23,2021-08-01,2021-08-17,2021-08-24,1,1
916,4,2021-08-30,2021-08-01,2021-08-17,2021-08-24,0,1
916,5,2021-08-23,2021-08-01,2021-08-24,2021-08-26,1,1
916,5,2021-08-30,2021-08-01,2021-08-24,2021-08-26,0,1
916,6,2021-08-23,2021-08-01,2021-08-26,2021-09-01,1,1
916,6,2021-08-30,2021-08-01,2021-08-26,2021-09-01,1,1
916,6,2021-09-06,2021-09-01,2021-08-26,2021-09-01,0,1
916,7,2021-08-30,2021-08-01,2021-09-01,2021-09-07,1,0
916,7,2021-09-06,2021-09-01,2021-09-01,2021-09-07,1,1
916,7,2021-09-13,2021-09-01,2021-09-01,2021-09-07,0,1
917,0,2021-08-09,2021-08-01,2021-08-10,2021-08-10,1,1
917,0,2021-08-16,2021-08-01,2021-08-10,2021-08-10,0,1
917,1,2021-08-09,2021-08-01,2021-08-10,2021-08-16,1,1
917,1,2021-08-16,2021-08-01,2021-08-10,2021-08-16,1,1
917,1,2021-08-23,2021-08-01,2021-08-10,2021-08-16,0,1
918,0,2021-08-09,2021-08-01,2021-08-10,2021-08-10,1,1
918,0,2021-08-16,2021-08-01,2021-08-10,2021-08-10,0,1
918,1,2021-08-09,2021-08-01,2021-08-10,2021-08-16,1,1
918,1,2021-08-16,2021-08-01,2021-08-10,2021-08-16,1,1
918,1,2021-08-23,2021-08-01,2021-08-10,2021-08-16,0,1
918,2,2021-08-16,2021-08-01,2021-08-16,2021-08-18,1,1
918,2,2021-08-23,2021-08-01,2021-08-16,2021-08-18,0,1
918,3,2021-08-16,2021-08-01,2021-08-18,2021-08-20,1,1
918,3,2021-08-23,2021-08-01,2021-08-18,2021-08-20,0,1
918,4,2021-08-16,2021-08-01,2021-08-20,2021-08-26,1,1
918,4,2021-08-23,2021-08-01,2021-08-20,2021-08-26,1,1
918,4,2021-08-30,2021-08-01,2021-08-20,2021-08-26,0,1
919,0,2021-08-09,2021-08-01,2021-08-11,2021-08-11,1,1
919,0,2021-08-16,2021-08-01,2021-08-11,2021-08-11,0,1
919,1,2021-08-09,2021-08-01,2021-08-11,2021-08-17,1,1
919,1,2021-08-16,2021-08-01,2021-08-11,2021-08-17,1,1
919,1,2021-08-23,2021-08-01,2021-08-11,2021-08-17,0,1
919,2,2021-08-16,2021-08-01,2021-08-17,2021-08-20,1,1
919,2,2021-08-23,2021-08-01,2021-08-17,2021-08-20,0,1
919,3,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
919,3,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
919,3,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
919,4,2021-08-23,2021-08-01,2021-08-23,2021-08-27,1,1
919,4,2021-08-30,2021-08-01,2021-08-23,2021-08-27,0,1
919,5,2021-08-23,2021-08-01,2021-08-27,2021-08-30,1,1
919,5,2021-08-30,2021-08-01,2021-08-27,2021-08-30,1,1
919,6,2021-08-30,2021-08-01,2021-08-30,2021-09-06,1,1
919,6,2021-09-06,2021-09-01,2021-08-30,2021-09-06,1,1
919,6,2021-09-13,2021-09-01,2021-08-30,2021-09-06,0,1
920,0,2021-08-09,2021-08-01,2021-08-11,2021-08-11,1,1
920,0,2021-08-16,2021-08-01,2021-08-11,2021-08-11,0,1
920,1,2021-08-09,2021-08-01,2021-08-11,2021-08-17,1,1
920,1,2021-08-16,2021-08-01,2021-08-11,2021-08-17,1,1
920,1,2021-08-23,2021-08-01,2021-08-11,2021-08-17,0,1
920,2,2021-08-16,2021-08-01,2021-08-17,2021-08-18,1,1
920,2,2021-08-23,2021-08-01,2021-08-17,2021-08-18,0,1
921,0,2021-08-09,2021-08-01,2021-08-12,2021-08-12,1,1
921,0,2021-08-16,2021-08-01,2021-08-12,2021-08-12,0,1
922,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
922,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
922,1,2021-08-09,2021-08-01,2021-08-13,2021-08-19,1,1
922,1,2021-08-16,2021-08-01,2021-08-13,2021-08-19,1,1
922,1,2021-08-23,2021-08-01,2021-08-13,2021-08-19,0,1
922,2,2021-08-16,2021-08-01,2021-08-19,2021-08-20,1,1
922,2,2021-08-23,2021-08-01,2021-08-19,2021-08-20,0,1
922,3,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
922,3,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
922,3,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
923,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
923,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
923,1,2021-08-09,2021-08-01,2021-08-13,2021-08-17,1,1
923,1,2021-08-16,2021-08-01,2021-08-13,2021-08-17,1,1
923,1,2021-08-23,2021-08-01,2021-08-13,2021-08-17,0,1
923,2,2021-08-16,2021-08-01,2021-08-17,2021-08-20,1,1
923,2,2021-08-23,2021-08-01,2021-08-17,2021-08-20,0,1
923,3,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
923,3,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
923,3,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
923,4,2021-08-23,2021-08-01,2021-08-23,2021-08-27,1,1
923,4,2021-08-30,2021-08-01,2021-08-23,2021-08-27,0,1
924,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
924,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
924,1,2021-08-09,2021-08-01,2021-08-13,2021-08-17,1,1
924,1,2021-08-16,2021-08-01,2021-08-13,2021-08-17,1,1
924,1,2021-08-23,2021-08-01,2021-08-13,2021-08-17,0,1
924,2,2021-08-16,2021-08-01,2021-08-17,2021-08-20,1,1
924,2,2021-08-23,2021-08-01,2021-08-17,2021-08-20,0,1
924,3,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
924,3,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
924,3,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
925,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
925,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
925,1,2021-08-09,2021-08-01,2021-08-13,2021-08-20,1,1
925,1,2021-08-16,2021-08-01,2021-08-13,2021-08-20,1,1
925,1,2021-08-23,2021-08-01,2021-08-13,2021-08-20,0,1
925,2,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
925,2,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
925,2,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
925,3,2021-08-23,2021-08-01,2021-08-23,2021-08-25,1,1
925,3,2021-08-30,2021-08-01,2021-08-23,2021-08-25,0,1
925,4,2021-08-23,2021-08-01,2021-08-25,2021-08-30,1,1
925,4,2021-08-30,2021-08-01,2021-08-25,2021-08-30,1,1
925,5,2021-08-30,2021-08-01,2021-08-30,2021-09-03,1,1
925,5,2021-09-06,2021-09-01,2021-08-30,2021-09-03,0,1
925,6,2021-08-30,2021-08-01,2021-09-03,2021-09-10,1,0
925,6,2021-09-06,2021-09-01,2021-09-03,2021-09-10,1,1
925,6,2021-09-13,2021-09-01,2021-09-03,2021-09-10,0,1
925,7,2021-09-06,2021-09-01,2021-09-10,2021-09-15,1,1
925,7,2021-09-13,2021-09-01,2021-09-10,2021-09-15,1,1
925,7,2021-09-20,2021-09-01,2021-09-10,2021-09-15,0,1
926,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
926,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
926,1,2021-08-09,2021-08-01,2021-08-13,2021-08-20,1,1
926,1,2021-08-16,2021-08-01,2021-08-13,2021-08-20,1,1
926,1,2021-08-23,2021-08-01,2021-08-13,2021-08-20,0,1
926,2,2021-08-16,2021-08-01,2021-08-20,2021-08-23,1,1
926,2,2021-08-23,2021-08-01,2021-08-20,2021-08-23,1,1
926,2,2021-08-30,2021-08-01,2021-08-20,2021-08-23,0,1
926,3,2021-08-23,2021-08-01,2021-08-23,2021-08-25,1,1
926,3,2021-08-30,2021-08-01,2021-08-23,2021-08-25,0,1
926,4,2021-08-23,2021-08-01,2021-08-25,2021-09-01,1,1
926,4,2021-08-30,2021-08-01,2021-08-25,2021-09-01,1,1
926,4,2021-09-06,2021-09-01,2021-08-25,2021-09-01,0,1
926,5,2021-08-30,2021-08-01,2021-09-01,2021-09-03,1,0
926,5,2021-09-06,2021-09-01,2021-09-01,2021-09-03,0,1
926,6,2021-08-30,2021-08-01,2021-09-03,2021-09-10,1,0
926,6,2021-09-06,2021-09-01,2021-09-03,2021-09-10,1,1
926,6,2021-09-13,2021-09-01,2021-09-03,2021-09-10,0,1
926,7,2021-09-06,2021-09-01,2021-09-10,2021-09-16,1,1
926,7,2021-09-13,2021-09-01,2021-09-10,2021-09-16,1,1
926,7,2021-09-20,2021-09-01,2021-09-10,2021-09-16,0,1
927,0,2021-08-09,2021-08-01,2021-08-13,2021-08-13,1,1
927,0,2021-08-16,2021-08-01,2021-08-13,2021-08-13,0,1
927,1,2021-08-09,2021-08-01,2021-08-13,2021-08-17,1,1
927,1,2021-08-16,2021-08-01,2021-08-13,2021-08-17,1,1
927,1,2021-08-23,2021-08-01,2021-08-13,2021-08-17,0,1
927,2,2021-08-16,2021-08-01,2021-08-17,2021-08-19,1,1
927,2,2021-08-23,2021-08-01,2021-08-17,2021-08-19,0,1
